日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,update_time
2022-05-17,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5789.92,5816.34,5724.44,5816.34,25.26,0.44,13082.94,1192.6,500.0,15.16,2024-10-25 09:19:09
2022-05-18,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5815.61,5846.84,5785.45,5797.49,-18.85,-0.32,12724.38,1143.2,500.0,15.1,2024-10-25 09:19:09
2022-05-19,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5708.8,5838.41,5700.11,5838.41,40.92,0.71,13662.37,1227.3,500.0,15.19,2024-10-25 09:19:09
2022-05-20,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5854.01,5929.54,5849.76,5929.49,91.08,1.56,16572.73,1518.91,500.0,15.44,2024-10-25 09:19:09
2022-05-23,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5941.14,5968.85,5908.66,5965.73,36.24,0.61,15387.6,1433.76,500.0,15.53,2024-10-25 09:19:09
2022-05-24,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5962.15,5967.23,5745.68,5745.68,-220.05,-3.69,17754.08,1618.59,500.0,14.98,2024-10-25 09:19:09
2022-05-25,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5741.23,5844.28,5736.14,5844.25,98.58,1.72,14359.06,1266.87,500.0,15.22,2024-10-25 09:19:09
2022-05-26,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5848.03,5928.71,5780.97,5911.56,67.31,1.15,16235.04,1426.67,500.0,15.4,2024-10-25 09:19:09
2022-05-27,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5921.33,5952.62,5854.61,5899.92,-11.65,-0.2,14340.69,1285.03,500.0,15.37,2024-10-25 09:19:09
2022-05-30,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5918.24,5943.0,5867.19,5942.83,42.92,0.73,13385.26,1241.84,500.0,15.47,2024-10-25 09:19:09
2022-05-31,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5940.37,6033.47,5902.28,6026.24,83.41,1.4,15594.49,1478.25,500.0,15.68,2024-10-25 09:19:09
2022-06-01,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6008.75,6042.37,5970.49,6023.64,-2.59,-0.04,15536.58,1431.27,500.0,15.64,2024-10-25 09:19:09
2022-06-02,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6000.62,6084.32,5987.64,6078.43,54.79,0.91,15957.17,1500.36,500.0,15.76,2024-10-25 09:19:09
2022-06-06,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6079.89,6194.43,6070.71,6187.44,109.01,1.79,18268.0,1801.19,500.0,16.04,2024-10-25 09:19:09
2022-06-07,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6186.58,6199.72,6136.04,6186.57,-0.88,-0.01,17731.17,1691.15,500.0,16.06,2024-10-25 09:19:09
2022-06-08,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6184.96,6227.33,6110.06,6217.83,31.26,0.51,18642.89,1766.71,500.0,16.13,2024-10-25 09:19:09
2022-06-09,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6207.73,6209.11,6088.46,6130.69,-87.14,-1.4,17212.98,1603.99,500.0,15.92,2024-10-25 09:19:09
2022-06-10,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6083.5,6250.36,6078.78,6240.1,109.42,1.78,19254.13,1786.87,500.0,16.2,2024-10-25 09:19:09
2022-06-13,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6188.77,6250.68,6172.91,6233.62,-6.48,-0.1,18813.24,1976.52,500.0,16.57,2024-10-25 09:19:09
2022-06-14,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6161.62,6278.97,6061.19,6275.57,41.95,0.67,19740.32,1961.66,500.0,16.69,2024-10-25 09:19:09
2022-06-15,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6275.37,6398.36,6261.04,6261.06,-14.5,-0.23,23814.08,2317.05,500.0,16.65,2024-10-25 09:19:09
2022-06-16,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6262.29,6330.35,6242.33,6264.82,3.76,0.06,19461.51,2008.9,500.0,16.64,2024-10-25 09:19:09
2022-06-17,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6220.58,6328.36,6181.85,6316.31,51.49,0.82,16785.91,1885.55,500.0,16.76,2024-10-25 09:19:09
2022-06-20,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6323.41,6359.0,6277.22,6330.39,14.09,0.22,17520.71,2024.63,500.0,16.78,2024-10-25 09:19:09
2022-06-21,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6324.84,6337.08,6215.29,6277.0,-53.39,-0.84,16446.16,1788.13,500.0,16.63,2024-10-25 09:19:09
2022-06-22,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6281.87,6285.65,6176.85,6179.57,-97.43,-1.55,15409.43,1642.41,500.0,16.38,2024-10-25 09:19:09
2022-06-23,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6186.99,6300.47,6142.94,6300.47,120.9,1.96,16826.6,1795.26,500.0,16.66,2024-10-25 09:19:09
2022-06-24,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6306.83,6378.5,6304.08,6368.28,67.81,1.08,15771.27,1819.96,500.0,16.82,2024-10-25 09:19:09
2022-06-27,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6398.36,6449.34,6390.28,6407.74,39.46,0.62,16891.82,2016.53,500.0,16.91,2024-10-25 09:19:09
2022-06-28,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6412.44,6506.67,6392.11,6501.35,93.61,1.46,17058.27,1964.79,500.0,17.13,2024-10-25 09:19:09
2022-06-29,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6479.17,6501.39,6370.02,6374.3,-127.05,-1.95,19072.83,2159.76,500.0,16.82,2024-10-25 09:19:09
2022-06-30,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6385.21,6493.09,6385.21,6454.08,79.78,1.25,16384.68,1935.99,500.0,17.01,2024-10-25 09:19:09
2022-07-01,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6450.75,6481.15,6423.86,6438.54,-15.54,-0.24,14420.46,1726.58,500.0,16.97,2024-10-25 09:19:09
2022-07-04,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6445.07,6524.3,6405.38,6523.13,84.59,1.31,15782.0,1937.84,500.0,17.2,2024-10-25 09:19:09
2022-07-05,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6535.45,6548.3,6435.74,6511.53,-11.6,-0.18,18662.55,2067.25,500.0,17.18,2024-10-25 09:19:09
2022-07-06,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6489.02,6496.97,6359.47,6418.55,-92.98,-1.43,17710.45,1882.83,500.0,16.92,2024-10-25 09:19:09
2022-07-07,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6414.41,6482.42,6380.17,6452.99,34.44,0.54,15735.11,1769.06,500.0,16.99,2024-10-25 09:19:09
2022-07-08,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6478.29,6490.15,6404.16,6404.44,-48.55,-0.75,15098.67,1711.63,500.0,16.85,2024-10-25 09:19:09
2022-07-11,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6387.45,6387.45,6274.74,6319.14,-85.3,-1.33,15199.37,1694.2,500.0,16.65,2024-10-25 09:19:09
2022-07-12,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6317.88,6346.51,6238.56,6241.48,-77.66,-1.23,14451.31,1627.45,500.0,16.48,2024-10-25 09:19:09
2022-07-13,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6238.68,6287.64,6207.72,6268.49,27.02,0.43,14271.07,1489.41,500.0,16.53,2024-10-25 09:19:09
2022-07-14,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6267.47,6339.42,6254.68,6302.43,33.94,0.54,14035.41,1560.35,500.0,16.61,2024-10-25 09:19:09
2022-07-15,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6279.68,6323.53,6196.8,6196.8,-105.63,-1.68,15838.68,1691.65,500.0,16.31,2024-10-25 09:19:09
2022-07-18,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6216.1,6315.66,6200.52,6312.36,115.56,1.86,15914.46,1638.99,500.0,16.61,2024-10-25 09:19:09
2022-07-19,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6318.84,6347.24,6283.4,6335.71,23.35,0.37,14638.48,1630.13,500.0,16.65,2024-10-25 09:19:09
2022-07-20,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6353.0,6416.87,6351.82,6410.71,75.0,1.18,14293.26,1577.82,500.0,16.85,2024-10-25 09:19:09
2022-07-21,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6400.07,6408.46,6347.6,6347.6,-63.11,-0.98,14821.02,1631.73,500.0,16.68,2024-10-25 09:19:09
2022-07-22,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6353.92,6371.32,6236.34,6289.53,-58.07,-0.91,13062.07,1437.88,500.0,16.52,2024-10-25 09:19:09
2022-07-25,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6297.1,6319.18,6213.47,6231.24,-58.3,-0.93,12945.8,1397.14,500.0,16.38,2024-10-25 09:19:09
2022-07-26,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6239.21,6319.25,6213.84,6307.96,76.72,1.23,11727.65,1291.66,500.0,16.57,2024-10-25 09:19:09
2022-07-27,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6301.61,6344.21,6286.35,6332.23,24.28,0.38,12043.51,1332.5,500.0,16.63,2024-10-25 09:19:09
2022-07-28,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6361.27,6393.73,6339.55,6348.17,15.93,0.25,13847.34,1526.62,500.0,16.68,2024-10-25 09:19:09
2022-07-29,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6356.52,6365.26,6285.72,6294.11,-54.05,-0.85,13792.58,1529.61,500.0,16.53,2024-10-25 09:19:09
2022-08-01,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6293.38,6350.04,6253.06,6347.22,53.11,0.84,12867.9,1513.49,500.0,16.65,2024-10-25 09:19:09
2022-08-02,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6288.61,6288.61,6095.06,6170.0,-177.23,-2.79,18290.25,1928.73,500.0,16.2,2024-10-25 09:19:09
2022-08-03,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6171.62,6261.91,6111.22,6124.31,-45.68,-0.74,14721.34,1755.45,500.0,16.08,2024-10-25 09:19:09
2022-08-04,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6160.49,6177.62,6080.1,6158.73,34.42,0.56,11364.64,1378.06,500.0,16.16,2024-10-25 09:19:09
2022-08-05,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6175.48,6274.27,6163.51,6270.51,111.78,1.81,12428.44,1504.51,500.0,16.44,2024-10-25 09:19:09
2022-08-08,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6266.57,6324.34,6249.62,6323.07,52.56,0.84,11613.29,1499.1,500.0,16.58,2024-10-25 09:19:09
2022-08-09,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6314.1,6344.84,6290.87,6341.48,18.41,0.29,11696.67,1486.82,500.0,16.62,2024-10-25 09:19:09
2022-08-10,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6331.41,6362.29,6298.86,6322.06,-19.42,-0.31,11889.99,1534.12,500.0,16.57,2024-10-25 09:19:09
2022-08-11,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6349.5,6439.36,6341.72,6439.36,117.3,1.86,14203.83,1683.99,500.0,16.87,2024-10-25 09:19:09
2022-08-12,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6425.11,6463.07,6416.29,6420.85,-18.51,-0.29,14039.99,1583.83,500.0,16.82,2024-10-25 09:19:09
2022-08-15,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6405.72,6462.54,6394.22,6442.81,21.96,0.34,13362.75,1514.82,500.0,16.87,2024-10-25 09:19:09
2022-08-16,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6446.76,6492.54,6440.38,6465.19,22.38,0.35,13584.15,1509.51,500.0,16.93,2024-10-25 09:19:09
2022-08-17,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6473.25,6501.36,6428.97,6493.5,28.32,0.44,14622.03,1653.37,500.0,16.99,2024-10-25 09:19:09
2022-08-18,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6481.37,6483.69,6448.75,6468.81,-24.7,-0.38,13045.18,1515.81,500.0,16.9,2024-10-25 09:19:09
2022-08-19,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6468.82,6477.31,6390.93,6391.72,-77.09,-1.19,14259.09,1617.78,500.0,16.72,2024-10-25 09:19:09
2022-08-22,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6381.34,6472.79,6363.22,6472.68,80.96,1.27,13373.55,1554.29,500.0,16.92,2024-10-25 09:19:09
2022-08-23,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6460.17,6475.82,6436.08,6466.4,-6.28,-0.1,13367.64,1528.12,500.0,16.92,2024-10-25 09:19:09
2022-08-24,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6470.69,6472.68,6277.99,6284.58,-181.83,-2.81,15810.39,1719.23,500.0,16.48,2024-10-25 09:19:09
2022-08-25,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6303.14,6327.09,6225.68,6322.7,38.12,0.61,14194.64,1523.49,500.0,16.59,2024-10-25 09:19:09
2022-08-26,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6331.08,6381.48,6286.52,6298.37,-24.32,-0.38,13040.58,1456.04,500.0,16.52,2024-10-25 09:19:09
2022-08-29,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6213.4,6310.99,6205.13,6310.4,12.03,0.19,12526.88,1329.66,500.0,16.55,2024-10-25 09:19:09
2022-08-30,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6309.58,6319.17,6248.14,6285.93,-24.47,-0.39,13210.92,1365.83,500.0,16.48,2024-10-25 09:19:09
2022-08-31,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6265.59,6280.19,6132.23,6155.75,-130.18,-2.07,14727.54,1537.77,500.0,16.16,2024-10-25 09:19:09
2022-09-01,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6153.29,6207.24,6118.58,6126.77,-28.98,-0.47,11857.51,1246.71,500.0,16.58,2024-10-25 09:19:09
2022-09-02,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6135.3,6176.17,6117.73,6149.43,22.66,0.37,10656.44,1142.16,500.0,16.57,2024-10-25 09:19:09
2022-09-05,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6147.71,6184.8,6122.62,6182.65,33.22,0.54,11747.92,1197.58,500.0,16.67,2024-10-25 09:19:09
2022-09-06,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6198.49,6292.53,6187.95,6291.57,108.92,1.76,12984.6,1358.92,500.0,16.95,2024-10-25 09:19:09
2022-09-07,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6269.99,6314.12,6256.61,6301.56,9.99,0.16,12016.03,1307.18,500.0,16.96,2024-10-25 09:19:09
2022-09-08,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6299.91,6309.9,6266.52,6272.58,-28.99,-0.46,11616.43,1209.7,500.0,16.89,2024-10-25 09:19:09
2022-09-09,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6275.9,6321.82,6254.26,6316.97,44.4,0.71,12138.92,1246.58,500.0,17.02,2024-10-25 09:19:09
2022-09-13,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6334.86,6343.77,6291.44,6300.42,-16.55,-0.26,11810.63,1238.62,500.0,16.98,2024-10-25 09:19:09
2022-09-14,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6214.91,6273.63,6206.92,6249.96,-50.46,-0.8,10912.12,1146.45,500.0,16.85,2024-10-25 09:19:09
2022-09-15,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6280.45,6282.69,6053.8,6107.8,-142.17,-2.27,14164.35,1482.02,500.0,16.49,2024-10-25 09:19:09
2022-09-16,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6091.42,6102.54,5954.5,5954.5,-153.29,-2.51,13717.21,1315.08,500.0,16.08,2024-10-25 09:19:09
2022-09-19,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5947.86,5967.65,5880.49,5913.15,-41.35,-0.69,10402.54,1046.1,500.0,15.98,2024-10-25 09:19:09
2022-09-20,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5949.34,6002.79,5940.58,5958.29,45.14,0.76,8881.3,967.95,500.0,16.1,2024-10-25 09:19:09
2022-09-21,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5943.09,5998.7,5876.52,5978.58,20.29,0.34,10346.36,1000.01,500.0,16.14,2024-10-25 09:19:09
2022-09-22,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5938.1,6015.12,5931.73,5965.89,-12.7,-0.21,9986.76,1022.86,500.0,16.11,2024-10-25 09:19:09
2022-09-23,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5961.06,5986.82,5839.93,5889.6,-76.28,-1.28,10060.94,1047.07,500.0,15.92,2024-10-25 09:19:09
2022-09-26,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5841.58,5922.32,5798.28,5806.32,-83.28,-1.41,10324.44,1025.68,500.0,15.7,2024-10-25 09:19:09
2022-09-27,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5823.55,5920.05,5808.25,5920.05,113.74,1.96,9741.8,1039.54,500.0,16.0,2024-10-25 09:19:09
2022-09-28,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5910.05,5910.05,5769.52,5769.52,-150.53,-2.54,9369.49,990.53,500.0,15.64,2024-10-25 09:19:09
2022-09-29,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5823.27,5856.16,5741.02,5771.88,2.36,0.04,9538.58,975.58,500.0,15.65,2024-10-25 09:19:09
2022-09-30,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5764.15,5804.2,5714.06,5714.06,-57.82,-1.0,8554.52,871.43,500.0,15.51,2024-10-25 09:19:09
2022-10-10,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5729.75,5758.04,5618.8,5635.71,-78.35,-1.37,9746.93,973.21,500.0,15.34,2024-10-25 09:19:09
2022-10-11,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5642.48,5703.27,5606.99,5684.51,48.8,0.87,8657.15,887.33,500.0,15.46,2024-10-25 09:19:09
2022-10-12,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5680.36,5820.45,5594.3,5820.45,135.95,2.39,10610.18,1108.16,500.0,15.81,2024-10-25 09:19:09
2022-10-13,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5789.66,5876.48,5780.18,5830.34,9.88,0.17,10572.23,1149.22,500.0,15.83,2024-10-25 09:19:09
2022-10-14,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5866.86,5996.04,5866.86,5973.44,143.1,2.45,11821.22,1384.63,500.0,16.2,2024-10-25 09:19:09
2022-10-17,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5952.38,6023.53,5945.43,6015.6,42.16,0.71,11146.19,1271.6,500.0,16.3,2024-10-25 09:19:09
2022-10-18,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6031.05,6074.37,5996.39,6035.67,20.08,0.33,10575.02,1271.31,500.0,16.37,2024-10-25 09:19:09
2022-10-19,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6021.8,6037.44,5970.44,5972.72,-62.95,-1.04,9388.11,1122.91,500.0,16.21,2024-10-25 09:19:09
2022-10-20,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5943.48,6035.55,5886.4,5948.86,-23.86,-0.4,10338.82,1217.67,500.0,16.15,2024-10-25 09:19:09
2022-10-21,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5959.21,5993.88,5928.92,5956.88,8.02,0.13,9682.63,1122.61,500.0,16.17,2024-10-25 09:19:09
2022-10-24,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5968.54,6061.21,5857.86,5896.9,-59.98,-1.01,11950.11,1373.29,500.0,16.01,2024-10-25 09:19:09
2022-10-25,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5864.02,5926.57,5785.41,5869.78,-27.12,-0.46,10704.59,1236.56,500.0,15.92,2024-10-25 09:19:09
2022-10-26,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5871.08,6016.92,5871.08,5971.6,101.82,1.73,11653.01,1437.43,500.0,16.19,2024-10-25 09:19:09
2022-10-27,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5978.28,6020.89,5962.97,5963.0,-8.6,-0.14,11708.82,1479.7,500.0,16.17,2024-10-25 09:19:09
2022-10-28,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5922.82,5934.8,5760.05,5781.8,-181.21,-3.04,13167.63,1473.73,500.0,15.7,2024-10-25 09:19:09
2022-10-31,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5745.08,5859.6,5743.56,5807.11,25.31,0.44,12701.61,1500.59,500.0,15.74,2024-10-25 09:19:09
2022-11-01,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5814.21,5942.14,5786.87,5941.15,134.04,2.31,13661.68,1651.76,500.0,16.39,2024-10-25 09:19:09
2022-11-02,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5925.65,6028.77,5916.06,5997.8,56.66,0.95,14233.03,1831.66,500.0,16.55,2024-10-25 09:19:09
2022-11-03,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5944.51,6018.42,5937.61,5996.72,-1.09,-0.02,10638.69,1451.63,500.0,16.57,2024-10-25 09:19:09
2022-11-04,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5996.31,6157.43,5996.31,6133.46,136.74,2.28,13870.71,1744.57,500.0,16.93,2024-10-25 09:19:09
2022-11-07,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6133.24,6166.19,6100.61,6141.41,7.95,0.13,13809.24,1672.95,500.0,16.96,2024-10-25 09:19:09
2022-11-08,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6139.89,6141.02,6095.44,6134.26,-7.15,-0.12,10826.75,1343.73,500.0,16.93,2024-10-25 09:19:09
2022-11-09,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6140.54,6182.34,6118.73,6120.83,-13.43,-0.22,10476.23,1270.37,500.0,16.9,2024-10-25 09:19:09
2022-11-10,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6085.28,6119.03,6061.81,6089.7,-31.13,-0.51,11640.19,1291.43,500.0,16.8,2024-10-25 09:19:09
2022-11-11,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6223.23,6249.35,6134.68,6138.62,48.93,0.8,17649.21,1981.77,500.0,16.94,2024-10-25 09:19:09
2022-11-14,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6140.19,6189.38,6104.93,6129.51,-9.11,-0.15,15948.67,1740.65,500.0,16.93,2024-10-25 09:19:09
2022-11-15,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6125.11,6236.38,6112.62,6236.38,106.87,1.74,14986.1,1714.82,500.0,17.21,2024-10-25 09:19:09
2022-11-16,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6238.58,6263.16,6190.01,6203.92,-32.47,-0.52,12977.04,1518.55,500.0,17.12,2024-10-25 09:19:09
2022-11-17,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6182.69,6217.21,6148.61,6217.21,13.29,0.21,12343.02,1526.84,500.0,17.16,2024-10-25 09:19:09
2022-11-18,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6213.09,6251.11,6181.55,6191.65,-25.56,-0.41,13118.11,1645.91,500.0,17.1,2024-10-25 09:19:09
2022-11-21,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6147.72,6196.65,6116.3,6189.71,-1.94,-0.03,11285.44,1417.89,500.0,17.09,2024-10-25 09:19:09
2022-11-22,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6178.16,6196.2,6100.11,6125.4,-64.31,-1.04,11608.6,1375.87,500.0,16.93,2024-10-25 09:19:09
2022-11-23,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6114.27,6140.11,6045.02,6115.6,-9.8,-0.16,11519.35,1286.87,500.0,16.92,2024-10-25 09:19:09
2022-11-24,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6126.6,6149.96,6099.75,6120.07,4.46,0.07,10020.07,1174.8,500.0,16.94,2024-10-25 09:19:09
2022-11-25,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6095.13,6107.07,6062.0,6087.86,-32.21,-0.53,10774.23,1100.6,500.0,16.87,2024-10-25 09:19:09
2022-11-28,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,5999.85,6059.02,5970.09,6055.28,-32.57,-0.54,11794.01,1256.98,500.0,16.77,2024-10-25 09:19:09
2022-11-29,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6071.45,6173.85,6071.22,6163.82,108.54,1.79,15532.45,1595.12,500.0,17.05,2024-10-25 09:19:09
2022-11-30,000905,中证小盘500指数,中证500,CSI Smallcap 500 Index,CSI 500,6156.77,6175.68,6118.9,6156.15,-7.67,-0.12,15464.8,1531.26,500.0,17.02,2024-10-25 09:19:09
