symbol,cons_symbol,update_time
000852,002108,2024-10-20 17:39:12
000852,002123,2024-10-20 17:39:12
000852,002125,2024-10-20 17:39:12
000852,002126,2024-10-20 17:39:12
000852,002127,2024-10-20 17:39:12
000852,002130,2024-10-20 17:39:12
000852,002135,2024-10-20 17:39:12
000852,002139,2024-10-20 17:39:12
000852,002145,2024-10-20 17:39:12
000852,002151,2024-10-20 17:39:12
000852,002154,2024-10-20 17:39:12
000852,002158,2024-10-20 17:39:12
000852,002163,2024-10-20 17:39:12
000852,002171,2024-10-20 17:39:12
000852,002174,2024-10-20 17:39:12
000852,002176,2024-10-20 17:39:12
000852,002182,2024-10-20 17:39:12
000852,002183,2024-10-20 17:39:12
000852,002190,2024-10-20 17:39:12
000852,002191,2024-10-20 17:39:12
000852,002192,2024-10-20 17:39:12
000852,002194,2024-10-20 17:39:12
000852,002204,2024-10-20 17:39:12
000852,002212,2024-10-20 17:39:12
000852,002214,2024-10-20 17:39:12
000852,002215,2024-10-20 17:39:12
000852,002216,2024-10-20 17:39:12
000852,002219,2024-10-20 17:39:12
000852,002221,2024-10-20 17:39:12
000852,002222,2024-10-20 17:39:12
000852,002226,2024-10-20 17:39:12
000852,002233,2024-10-20 17:39:12
000852,002237,2024-10-20 17:39:12
000852,002239,2024-10-20 17:39:12
000852,002242,2024-10-20 17:39:12
000852,002243,2024-10-20 17:39:12
000852,002245,2024-10-20 17:39:12
000852,002249,2024-10-20 17:39:12
000852,002250,2024-10-20 17:39:12
000852,002254,2024-10-20 17:39:12
000852,002258,2024-10-20 17:39:12
000852,002265,2024-10-20 17:39:12
000852,002267,2024-10-20 17:39:12
000852,002270,2024-10-20 17:39:12
000852,002274,2024-10-20 17:39:12
000852,002275,2024-10-20 17:39:12
000852,002276,2024-10-20 17:39:12
000852,002283,2024-10-20 17:39:12
000852,002287,2024-10-20 17:39:12
000852,002291,2024-10-20 17:39:12
000852,002292,2024-10-20 17:39:12
000852,002302,2024-10-20 17:39:12
000852,002312,2024-10-20 17:39:12
000852,002314,2024-10-20 17:39:12
000852,002315,2024-10-20 17:39:12
000852,002317,2024-10-20 17:39:12
000852,002318,2024-10-20 17:39:12
000852,002320,2024-10-20 17:39:12
000852,002324,2024-10-20 17:39:12
000852,002332,2024-10-20 17:39:12
000852,002335,2024-10-20 17:39:12
000852,002349,2024-10-20 17:39:12
000852,002351,2024-10-20 17:39:12
000852,002354,2024-10-20 17:39:12
000852,002378,2024-10-20 17:39:12
000852,002389,2024-10-20 17:39:12
000852,002390,2024-10-20 17:39:12
000852,002396,2024-10-20 17:39:12
000852,002400,2024-10-20 17:39:12
000852,002402,2024-10-20 17:39:12
000852,002405,2024-10-20 17:39:12
000852,002416,2024-10-20 17:39:12
000852,002421,2024-10-20 17:39:12
000852,002428,2024-10-20 17:39:12
000852,002434,2024-10-20 17:39:12
000852,002446,2024-10-20 17:39:12
000852,002453,2024-10-20 17:39:12
000852,002456,2024-10-20 17:39:12
000852,002458,2024-10-20 17:39:12
000852,002461,2024-10-20 17:39:12
000852,002467,2024-10-20 17:39:12
000852,002468,2024-10-20 17:39:12
000852,002484,2024-10-20 17:39:12
000852,002488,2024-10-20 17:39:12
000852,002489,2024-10-20 17:39:12
000852,002498,2024-10-20 17:39:12
000852,002511,2024-10-20 17:39:12
000852,002516,2024-10-20 17:39:12
000852,002534,2024-10-20 17:39:12
000852,002537,2024-10-20 17:39:12
000852,002539,2024-10-20 17:39:12
000852,002541,2024-10-20 17:39:12
000852,002544,2024-10-20 17:39:12
000852,002545,2024-10-20 17:39:12
000852,002549,2024-10-20 17:39:12
000852,002550,2024-10-20 17:39:12
000852,002567,2024-10-20 17:39:12
000852,002581,2024-10-20 17:39:12
000852,002583,2024-10-20 17:39:12
000852,002585,2024-10-20 17:39:12
000852,002597,2024-10-20 17:39:12
000852,002605,2024-10-20 17:39:12
000852,002612,2024-10-20 17:39:12
000852,002617,2024-10-20 17:39:12
000852,002626,2024-10-20 17:39:12
000852,002635,2024-10-20 17:39:12
000852,002643,2024-10-20 17:39:12
000852,002646,2024-10-20 17:39:12
000852,002649,2024-10-20 17:39:12
000852,002651,2024-10-20 17:39:12
000852,002675,2024-10-20 17:39:12
000852,002681,2024-10-20 17:39:12
000852,002697,2024-10-20 17:39:12
000852,002698,2024-10-20 17:39:12
000852,002701,2024-10-20 17:39:12
000852,002705,2024-10-20 17:39:12
000852,002706,2024-10-20 17:39:12
000852,002726,2024-10-20 17:39:12
000852,002727,2024-10-20 17:39:12
000852,002737,2024-10-20 17:39:12
000852,002745,2024-10-20 17:39:12
000852,002746,2024-10-20 17:39:12
000852,002747,2024-10-20 17:39:12
000852,002761,2024-10-20 17:39:12
000852,002773,2024-10-20 17:39:12
000852,002777,2024-10-20 17:39:12
000852,002782,2024-10-20 17:39:12
000852,002807,2024-10-20 17:39:12
000852,002815,2024-10-20 17:39:12
000852,002832,2024-10-20 17:39:12
000852,002837,2024-10-20 17:39:12
000852,002839,2024-10-20 17:39:12
000852,002840,2024-10-20 17:39:12
000852,002847,2024-10-20 17:39:12
000852,002851,2024-10-20 17:39:12
000852,002859,2024-10-20 17:39:12
000852,002891,2024-10-20 17:39:12
000852,002895,2024-10-20 17:39:12
000852,002901,2024-10-20 17:39:12
000852,002906,2024-10-20 17:39:12
000852,002911,2024-10-20 17:39:12
000852,002913,2024-10-20 17:39:12
000852,002925,2024-10-20 17:39:12
000852,002928,2024-10-20 17:39:12
000852,002929,2024-10-20 17:39:12
000852,002941,2024-10-20 17:39:12
000852,002946,2024-10-20 17:39:12
000852,002948,2024-10-20 17:39:12
000852,002959,2024-10-20 17:39:12
000852,002960,2024-10-20 17:39:12
000852,002961,2024-10-20 17:39:12
000852,002967,2024-10-20 17:39:12
000852,002978,2024-10-20 17:39:12
000852,002985,2024-10-20 17:39:12
000852,002987,2024-10-20 17:39:12
000852,002990,2024-10-20 17:39:12
000852,002991,2024-10-20 17:39:12
000852,002993,2024-10-20 17:39:12
000852,003006,2024-10-20 17:39:12
000852,003009,2024-10-20 17:39:12
000852,003012,2024-10-20 17:39:12
000852,003021,2024-10-20 17:39:12
000852,003039,2024-10-20 17:39:12
000852,003040,2024-10-20 17:39:12
000852,300026,2024-10-20 17:39:12
000852,300027,2024-10-20 17:39:12
000852,300031,2024-10-20 17:39:12
000852,300034,2024-10-20 17:39:12
000852,300035,2024-10-20 17:39:12
000852,300036,2024-10-20 17:39:12
000852,300039,2024-10-20 17:39:12
000852,300045,2024-10-20 17:39:12
000852,300049,2024-10-20 17:39:12
000852,300065,2024-10-20 17:39:12
000852,300068,2024-10-20 17:39:12
000852,300075,2024-10-20 17:39:12
000852,300077,2024-10-20 17:39:12
000852,300079,2024-10-20 17:39:12
000852,300080,2024-10-20 17:39:12
000852,300083,2024-10-20 17:39:12
000852,300085,2024-10-20 17:39:12
000852,300087,2024-10-20 17:39:12
000852,300101,2024-10-20 17:39:12
000852,300109,2024-10-20 17:39:12
000852,300113,2024-10-20 17:39:12
000852,300115,2024-10-20 17:39:12
000852,300119,2024-10-20 17:39:12
000852,300123,2024-10-20 17:39:12
000852,300129,2024-10-20 17:39:12
000852,300130,2024-10-20 17:39:12
000852,300133,2024-10-20 17:39:12
000852,300134,2024-10-20 17:39:12
000852,300140,2024-10-20 17:39:12
000852,300143,2024-10-20 17:39:12
000852,300151,2024-10-20 17:39:12
000852,300166,2024-10-20 17:39:12
000852,300170,2024-10-20 17:39:12
000852,300171,2024-10-20 17:39:12
000852,300180,2024-10-20 17:39:12
000852,300182,2024-10-20 17:39:12
000852,300183,2024-10-20 17:39:12
000852,300185,2024-10-20 17:39:12
000852,300188,2024-10-20 17:39:12
000852,300203,2024-10-20 17:39:12
000852,300206,2024-10-20 17:39:12
000852,300224,2024-10-20 17:39:12
000852,300226,2024-10-20 17:39:12
000852,300229,2024-10-20 17:39:12
000852,300232,2024-10-20 17:39:12
000852,300233,2024-10-20 17:39:12
000852,300236,2024-10-20 17:39:12
000852,300244,2024-10-20 17:39:12
000852,300257,2024-10-20 17:39:12
000852,300260,2024-10-20 17:39:12
000852,300261,2024-10-20 17:39:12
000852,300263,2024-10-20 17:39:12
000852,300267,2024-10-20 17:39:12
000852,300284,2024-10-20 17:39:12
000852,300294,2024-10-20 17:39:12
000852,300298,2024-10-20 17:39:12
000852,300303,2024-10-20 17:39:12
000852,300315,2024-10-20 17:39:12
000852,300319,2024-10-20 17:39:12
000852,300323,2024-10-20 17:39:12
000852,300327,2024-10-20 17:39:12
000852,300332,2024-10-20 17:39:12
000852,300339,2024-10-20 17:39:12
000852,300343,2024-10-20 17:39:12
000852,300346,2024-10-20 17:39:12
000852,300348,2024-10-20 17:39:12
000852,300352,2024-10-20 17:39:12
000852,300358,2024-10-20 17:39:12
000852,300363,2024-10-20 17:39:12
000852,300366,2024-10-20 17:39:12
000852,300369,2024-10-20 17:39:12
000852,300379,2024-10-20 17:39:12
000852,300382,2024-10-20 17:39:12
000852,300393,2024-10-20 17:39:12
000852,300398,2024-10-20 17:39:12
000852,300406,2024-10-20 17:39:12
000852,300409,2024-10-20 17:39:12
000852,300415,2024-10-20 17:39:12
000852,300416,2024-10-20 17:39:12
000852,300428,2024-10-20 17:39:12
000852,300432,2024-10-20 17:39:12
000852,300443,2024-10-20 17:39:12
000852,300446,2024-10-20 17:39:12
000852,300451,2024-10-20 17:39:12
000852,300455,2024-10-20 17:39:12
000852,300456,2024-10-20 17:39:12
000852,300457,2024-10-20 17:39:12
000852,300458,2024-10-20 17:39:12
000852,300459,2024-10-20 17:39:12
000852,300463,2024-10-20 17:39:12
000852,300470,2024-10-20 17:39:12
000852,300475,2024-10-20 17:39:12
000852,300476,2024-10-20 17:39:12
000852,300482,2024-10-20 17:39:12
000852,300525,2024-10-20 17:39:12
000852,300527,2024-10-20 17:39:12
000852,300570,2024-10-20 17:39:12
000852,300573,2024-10-20 17:39:12
000852,300576,2024-10-20 17:39:12
000852,300579,2024-10-20 17:39:12
000852,300587,2024-10-20 17:39:12
000852,300593,2024-10-20 17:39:12
000852,300596,2024-10-20 17:39:12
000852,300598,2024-10-20 17:39:12
000852,300602,2024-10-20 17:39:12
000852,300613,2024-10-20 17:39:12
000852,300618,2024-10-20 17:39:12
000852,300620,2024-10-20 17:39:12
000852,300623,2024-10-20 17:39:12
000852,300624,2024-10-20 17:39:12
000852,300627,2024-10-20 17:39:12
000852,300633,2024-10-20 17:39:12
000852,300634,2024-10-20 17:39:12
000852,300638,2024-10-20 17:39:12
000852,300655,2024-10-20 17:39:12
000852,300660,2024-10-20 17:39:12
000852,300663,2024-10-20 17:39:12
000852,300666,2024-10-20 17:39:12
000852,300671,2024-10-20 17:39:12
000852,300672,2024-10-20 17:39:12
000852,300674,2024-10-20 17:39:12
000852,300678,2024-10-20 17:39:12
000852,300679,2024-10-20 17:39:12
000852,300685,2024-10-20 17:39:12
000852,300687,2024-10-20 17:39:12
000852,300693,2024-10-20 17:39:12
000852,300702,2024-10-20 17:39:12
000852,300705,2024-10-20 17:39:12
000852,300723,2024-10-20 17:39:12
000852,300725,2024-10-20 17:39:12
000852,300726,2024-10-20 17:39:12
000852,300735,2024-10-20 17:39:12
000852,300737,2024-10-20 17:39:12
000852,300738,2024-10-20 17:39:12
000852,300741,2024-10-20 17:39:12
000852,300747,2024-10-20 17:39:12
000852,300755,2024-10-20 17:39:12
000852,300757,2024-10-20 17:39:12
000852,300761,2024-10-20 17:39:12
000852,300762,2024-10-20 17:39:12
000852,300768,2024-10-20 17:39:12
000852,300770,2024-10-20 17:39:12
000852,300772,2024-10-20 17:39:12
000852,300773,2024-10-20 17:39:12
000852,300775,2024-10-20 17:39:12
000852,300777,2024-10-20 17:39:12
000852,300783,2024-10-20 17:39:12
000852,300811,2024-10-20 17:39:12
000852,300820,2024-10-20 17:39:12
000852,300821,2024-10-20 17:39:12
000852,300827,2024-10-20 17:39:12
000852,300841,2024-10-20 17:39:12
000852,300850,2024-10-20 17:39:12
000852,300855,2024-10-20 17:39:12
000852,300856,2024-10-20 17:39:12
000852,300857,2024-10-20 17:39:12
000852,300860,2024-10-20 17:39:12
000852,300869,2024-10-20 17:39:12
000852,300887,2024-10-20 17:39:12
000852,300894,2024-10-20 17:39:12
000852,300910,2024-10-20 17:39:12
000852,300953,2024-10-20 17:39:12
000852,300973,2024-10-20 17:39:12
000852,301015,2024-10-20 17:39:12
000852,301031,2024-10-20 17:39:12
000852,301035,2024-10-20 17:39:12
000852,301039,2024-10-20 17:39:12
000852,301047,2024-10-20 17:39:12
000852,301050,2024-10-20 17:39:12
000852,301069,2024-10-20 17:39:12
000852,301071,2024-10-20 17:39:12
000852,301078,2024-10-20 17:39:12
000852,301080,2024-10-20 17:39:12
000852,301087,2024-10-20 17:39:12
000852,301089,2024-10-20 17:39:12
000852,301090,2024-10-20 17:39:12
000852,301095,2024-10-20 17:39:12
000852,301153,2024-10-20 17:39:12
000852,301155,2024-10-20 17:39:12
000852,301171,2024-10-20 17:39:12
000852,301175,2024-10-20 17:39:12
000852,301177,2024-10-20 17:39:12
000852,301180,2024-10-20 17:39:12
000852,301205,2024-10-20 17:39:12
000852,301207,2024-10-20 17:39:12
000852,301216,2024-10-20 17:39:12
000852,301217,2024-10-20 17:39:12
000852,301219,2024-10-20 17:39:12
000852,301238,2024-10-20 17:39:12
000852,301239,2024-10-20 17:39:12
000852,301246,2024-10-20 17:39:12
000852,301262,2024-10-20 17:39:12
000852,301268,2024-10-20 17:39:12
000852,301291,2024-10-20 17:39:12
000852,301293,2024-10-20 17:39:12
000852,301301,2024-10-20 17:39:12
000852,301308,2024-10-20 17:39:12
000852,301316,2024-10-20 17:39:12
000852,301325,2024-10-20 17:39:12
000852,301327,2024-10-20 17:39:12
000852,301339,2024-10-20 17:39:12
000852,301348,2024-10-20 17:39:12
000852,301363,2024-10-20 17:39:12
000852,301367,2024-10-20 17:39:12
000852,301371,2024-10-20 17:39:12
000852,301376,2024-10-20 17:39:12
000852,301381,2024-10-20 17:39:12
000852,301487,2024-10-20 17:39:12
000852,301498,2024-10-20 17:39:12
000852,301500,2024-10-20 17:39:12
000852,301510,2024-10-20 17:39:12
000852,301511,2024-10-20 17:39:12
000852,301526,2024-10-20 17:39:12
000852,301558,2024-10-20 17:39:12
000852,301559,2024-10-20 17:39:12
000852,600006,2024-10-20 17:39:12
000852,600007,2024-10-20 17:39:12
000852,600012,2024-10-20 17:39:12
000852,600017,2024-10-20 17:39:12
000852,600033,2024-10-20 17:39:12
000852,600037,2024-10-20 17:39:12
000852,600055,2024-10-20 17:39:12
000852,600057,2024-10-20 17:39:12
000852,600058,2024-10-20 17:39:12
000852,600059,2024-10-20 17:39:12
000852,600063,2024-10-20 17:39:12
000852,600064,2024-10-20 17:39:12
000852,600072,2024-10-20 17:39:12
000852,600073,2024-10-20 17:39:12
000852,600075,2024-10-20 17:39:12
000852,600100,2024-10-20 17:39:12
000852,600110,2024-10-20 17:39:12
000852,600116,2024-10-20 17:39:12
000852,600120,2024-10-20 17:39:12
000852,600123,2024-10-20 17:39:12
000852,600125,2024-10-20 17:39:12
000852,600138,2024-10-20 17:39:12
000852,600151,2024-10-20 17:39:12
000852,600158,2024-10-20 17:39:12
000852,600163,2024-10-20 17:39:12
000852,600169,2024-10-20 17:39:12
000852,600179,2024-10-20 17:39:12
000852,600185,2024-10-20 17:39:12
000852,600195,2024-10-20 17:39:12
000852,600197,2024-10-20 17:39:12
000852,600201,2024-10-20 17:39:12
000852,600206,2024-10-20 17:39:12
000852,600210,2024-10-20 17:39:12
000852,600211,2024-10-20 17:39:12
000852,600216,2024-10-20 17:39:12
000852,600217,2024-10-20 17:39:12
000852,600223,2024-10-20 17:39:12
000852,600225,2024-10-20 17:39:12
000852,600246,2024-10-20 17:39:12
000852,600248,2024-10-20 17:39:12
000852,600252,2024-10-20 17:39:12
000852,600259,2024-10-20 17:39:12
000852,600266,2024-10-20 17:39:12
000852,600267,2024-10-20 17:39:12
000852,600269,2024-10-20 17:39:12
000852,600273,2024-10-20 17:39:12
000852,600285,2024-10-20 17:39:12
000852,600295,2024-10-20 17:39:12
000852,600301,2024-10-20 17:39:12
000852,600305,2024-10-20 17:39:12
000852,600312,2024-10-20 17:39:12
000852,600313,2024-10-20 17:39:12
000852,600320,2024-10-20 17:39:12
000852,600323,2024-10-20 17:39:12
000852,600328,2024-10-20 17:39:12
000852,600330,2024-10-20 17:39:12
000852,600331,2024-10-20 17:39:12
000852,600335,2024-10-20 17:39:12
000852,600338,2024-10-20 17:39:12
000852,600340,2024-10-20 17:39:12
000852,600363,2024-10-20 17:39:12
000852,600366,2024-10-20 17:39:12
000852,600389,2024-10-20 17:39:12
000852,600391,2024-10-20 17:39:12
000852,600395,2024-10-20 17:39:12
000852,600400,2024-10-20 17:39:12
000852,600403,2024-10-20 17:39:12
000852,600409,2024-10-20 17:39:12
000852,600420,2024-10-20 17:39:12
000852,600422,2024-10-20 17:39:12
000852,600428,2024-10-20 17:39:12
000852,600446,2024-10-20 17:39:12
000852,600449,2024-10-20 17:39:12
000852,600452,2024-10-20 17:39:12
000852,600456,2024-10-20 17:39:12
000852,600458,2024-10-20 17:39:12
000852,600459,2024-10-20 17:39:12
000852,600461,2024-10-20 17:39:12
000852,600475,2024-10-20 17:39:12
000852,600477,2024-10-20 17:39:12
000852,600478,2024-10-20 17:39:12
000852,600480,2024-10-20 17:39:12
000852,600490,2024-10-20 17:39:12
000852,600491,2024-10-20 17:39:12
000852,600496,2024-10-20 17:39:12
000852,600502,2024-10-20 17:39:12
000852,600507,2024-10-20 17:39:12
000852,600508,2024-10-20 17:39:12
000852,600509,2024-10-20 17:39:12
000852,600531,2024-10-20 17:39:12
000852,600550,2024-10-20 17:39:12
000852,600552,2024-10-20 17:39:12
000852,600556,2024-10-20 17:39:12
000852,600557,2024-10-20 17:39:12
000852,600559,2024-10-20 17:39:12
000852,600562,2024-10-20 17:39:12
000852,600572,2024-10-20 17:39:12
000852,600575,2024-10-20 17:39:12
000852,600577,2024-10-20 17:39:12
000852,600586,2024-10-20 17:39:12
000852,600587,2024-10-20 17:39:12
000852,600595,2024-10-20 17:39:12
000852,600596,2024-10-20 17:39:12
000852,600597,2024-10-20 17:39:12
000852,600601,2024-10-20 17:39:12
000852,600602,2024-10-20 17:39:12
000852,600604,2024-10-20 17:39:12
000852,600610,2024-10-20 17:39:12
000852,600618,2024-10-20 17:39:12
000852,600621,2024-10-20 17:39:12
000852,600623,2024-10-20 17:39:12
000852,600633,2024-10-20 17:39:12
000852,600635,2024-10-20 17:39:12
000852,600639,2024-10-20 17:39:12
000852,600641,2024-10-20 17:39:12
000852,600643,2024-10-20 17:39:12
000852,600645,2024-10-20 17:39:12
000852,600648,2024-10-20 17:39:12
000852,600649,2024-10-20 17:39:12
000852,600651,2024-10-20 17:39:12
000852,600657,2024-10-20 17:39:12
000852,600662,2024-10-20 17:39:12
000852,600667,2024-10-20 17:39:12
000852,600675,2024-10-20 17:39:12
000852,600682,2024-10-20 17:39:12
000852,600685,2024-10-20 17:39:12
000852,600688,2024-10-20 17:39:12
000852,600691,2024-10-20 17:39:12
000852,600710,2024-10-20 17:39:12
000852,600717,2024-10-20 17:39:12
000852,600718,2024-10-20 17:39:12
000852,600720,2024-10-20 17:39:12
000852,600728,2024-10-20 17:39:12
000852,600729,2024-10-20 17:39:12
000852,600740,2024-10-20 17:39:12
000852,600750,2024-10-20 17:39:12
000852,600751,2024-10-20 17:39:12
000852,600757,2024-10-20 17:39:12
000852,600761,2024-10-20 17:39:12
000852,600771,2024-10-20 17:39:12
000852,600773,2024-10-20 17:39:12
000852,600775,2024-10-20 17:39:12
000852,600776,2024-10-20 17:39:12
000852,600780,2024-10-20 17:39:12
000852,600782,2024-10-20 17:39:12
000852,600783,2024-10-20 17:39:12
000852,600787,2024-10-20 17:39:12
000852,600797,2024-10-20 17:39:12
000852,600810,2024-10-20 17:39:12
000852,600811,2024-10-20 17:39:12
000852,600812,2024-10-20 17:39:12
000852,600821,2024-10-20 17:39:12
000852,600835,2024-10-20 17:39:12
000852,600850,2024-10-20 17:39:12
000852,600861,2024-10-20 17:39:12
000852,600864,2024-10-20 17:39:12
000852,600869,2024-10-20 17:39:12
000852,600874,2024-10-20 17:39:12
000852,600877,2024-10-20 17:39:12
000852,600882,2024-10-20 17:39:12
000852,600888,2024-10-20 17:39:12
000852,600903,2024-10-20 17:39:12
000852,600908,2024-10-20 17:39:12
000852,600916,2024-10-20 17:39:12
000852,600929,2024-10-20 17:39:12
000852,600933,2024-10-20 17:39:12
000852,600961,2024-10-20 17:39:12
000852,600963,2024-10-20 17:39:12
000852,600966,2024-10-20 17:39:12
000852,600971,2024-10-20 17:39:12
000852,600976,2024-10-20 17:39:12
000852,600986,2024-10-20 17:39:12
000852,600993,2024-10-20 17:39:12
000852,600996,2024-10-20 17:39:12
000852,600997,2024-10-20 17:39:12
000852,601001,2024-10-20 17:39:12
000852,601011,2024-10-20 17:39:12
000852,601015,2024-10-20 17:39:12
000852,601022,2024-10-20 17:39:12
000852,601028,2024-10-20 17:39:12
000852,601033,2024-10-20 17:39:12
000852,601038,2024-10-20 17:39:12
000852,601068,2024-10-20 17:39:12
000852,601069,2024-10-20 17:39:12
000852,601083,2024-10-20 17:39:12
000852,601096,2024-10-20 17:39:12
000852,601099,2024-10-20 17:39:12
000852,601101,2024-10-20 17:39:12
000852,601107,2024-10-20 17:39:12
000852,601126,2024-10-20 17:39:12
000852,601137,2024-10-20 17:39:12
000852,601163,2024-10-20 17:39:12
000852,601187,2024-10-20 17:39:12
000852,601200,2024-10-20 17:39:12
000852,601208,2024-10-20 17:39:12
000852,601222,2024-10-20 17:39:12
000852,601279,2024-10-20 17:39:12
000852,601311,2024-10-20 17:39:12
000852,601326,2024-10-20 17:39:12
000852,601333,2024-10-20 17:39:12
000852,601369,2024-10-20 17:39:12
000852,601375,2024-10-20 17:39:12
000852,601515,2024-10-20 17:39:12
000852,601519,2024-10-20 17:39:12
000852,601528,2024-10-20 17:39:12
000852,601595,2024-10-20 17:39:12
000852,601606,2024-10-20 17:39:12
000852,601609,2024-10-20 17:39:12
000852,601619,2024-10-20 17:39:12
000852,601677,2024-10-20 17:39:12
