日期,开盘价,最高价,最低价,收盘价,涨跌幅,成交量,成交额,update_time
2022-12-06,5832.03,5860.16,5805.33,5832.22,-0.0034999999999999996,17558.58,1359.13,2024-11-29 15:17:02
2022-12-07,5820.98,5837.62,5762.9,5785.71,-0.008,16034.91,1278.42,2024-11-29 15:17:02
2022-12-08,5778.72,5821.3,5771.75,5803.87,0.0031,13743.79,1115.92,2024-11-29 15:17:02
2022-12-09,5808.7,5870.89,5788.06,5853.54,0.0086,18096.13,1487.47,2024-11-29 15:17:02
2022-12-12,5830.55,5830.55,5746.53,5750.72,-0.0176,14728.92,1262.01,2024-11-29 15:17:02
2022-12-13,5751.89,5789.11,5747.91,5770.0,0.0034000000000000002,10487.39,889.1,2024-11-29 15:17:02
2022-12-14,5766.43,5784.76,5735.01,5760.96,-0.0016,10117.72,880.65,2024-11-29 15:17:02
2022-12-15,5748.79,5762.19,5698.4,5707.57,-0.009300000000000001,8891.93,761.5,2024-11-29 15:17:02
2022-12-16,5690.32,5773.16,5689.58,5758.7,0.009000000000000001,10285.78,852.44,2024-11-29 15:17:02
2022-12-19,5752.78,5766.88,5608.94,5632.05,-0.022000000000000002,11329.5,895.46,2024-11-29 15:17:02
2022-12-20,5611.01,5629.52,5545.7,5566.75,-0.0116,8274.99,678.57,2024-11-29 15:17:02
2022-12-21,5574.47,5603.36,5558.27,5569.74,0.0005,6463.53,515.86,2024-11-29 15:17:02
2022-12-22,5606.95,5626.84,5535.19,5553.94,-0.0028000000000000004,8129.25,649.58,2024-11-29 15:17:02
2022-12-23,5528.97,5581.86,5523.87,5546.61,-0.0013,6504.28,504.39,2024-11-29 15:17:02
2022-12-26,5548.24,5557.7,5521.3,5528.51,-0.0033,7530.55,601.94,2024-11-29 15:17:02
2022-12-27,5557.68,5606.19,5556.91,5594.61,0.012,8012.79,645.33,2024-11-29 15:17:02
2022-12-28,5582.55,5625.66,5571.89,5601.09,0.0012,8659.69,671.68,2024-11-29 15:17:02
2022-12-29,5579.42,5579.42,5533.07,5552.63,-0.0087,7932.76,636.68,2024-11-29 15:17:02
2022-12-30,5568.4,5603.68,5565.78,5589.26,0.0066,7712.52,613.16,2024-11-29 15:17:02
2023-01-03,5580.43,5635.12,5543.46,5627.38,0.0068000000000000005,10819.01,871.81,2024-11-29 15:17:02
2023-01-04,5628.72,5695.37,5621.21,5691.43,0.011399999999999999,11183.37,940.52,2024-11-29 15:17:02
2023-01-05,5710.01,5732.64,5700.76,5720.01,0.005,10136.42,888.44,2024-11-29 15:17:02
2023-01-06,5726.87,5736.95,5702.27,5717.43,-0.0005,9899.74,829.03,2024-11-29 15:17:02
2023-01-09,5733.28,5754.31,5715.53,5741.52,0.0042,10285.87,880.45,2024-11-29 15:17:02
2023-01-10,5740.05,5740.05,5698.62,5700.19,-0.0072,9087.42,769.74,2024-11-29 15:17:02
2023-01-11,5708.68,5770.55,5707.83,5743.77,0.0076,9771.74,886.55,2024-11-29 15:17:02
2023-01-12,5748.08,5748.58,5714.66,5742.53,-0.0002,8837.84,739.55,2024-11-29 15:17:02
2023-01-13,5749.69,5808.95,5746.58,5808.92,0.0116,8810.03,785.14,2024-11-29 15:17:02
2023-01-16,5818.51,5900.46,5808.92,5852.66,0.0075,13657.59,1191.57,2024-11-29 15:17:02
2023-01-17,5850.7,5857.66,5817.44,5843.67,-0.0015,9147.31,772.53,2024-11-29 15:17:02
2023-01-18,5846.1,5866.78,5836.94,5848.94,0.0009,9319.06,747.6,2024-11-29 15:17:02
2023-01-19,5839.5,5875.96,5816.0,5875.96,0.0046,9659.54,790.49,2024-11-29 15:17:02
2023-01-20,5887.55,5931.03,5877.17,5929.85,0.0092,12491.36,968.44,2024-11-29 15:17:02
2023-01-30,6002.78,6006.66,5902.97,5905.96,-0.004,14949.07,1236.49,2024-11-29 15:17:02
2023-01-31,5898.72,5932.51,5879.84,5889.22,-0.0028000000000000004,11955.77,966.15,2024-11-29 15:17:02
2023-02-01,5905.41,5928.01,5864.18,5927.39,0.006500000000000001,13879.78,1121.09,2024-11-29 15:17:02
2023-02-02,5939.0,5939.23,5884.19,5907.57,-0.0033,13178.71,1103.33,2024-11-29 15:17:02
2023-02-03,5887.65,5887.65,5810.07,5850.27,-0.0097,11383.29,930.35,2024-11-29 15:17:02
2023-02-06,5811.7,5811.87,5771.78,5790.09,-0.0103,10386.96,881.72,2024-11-29 15:17:02
2023-02-07,5803.25,5829.93,5795.79,5821.82,0.0055000000000000005,9071.28,744.43,2024-11-29 15:17:02
2023-02-08,5826.97,5838.82,5792.13,5796.63,-0.0043,8863.59,703.42,2024-11-29 15:17:02
2023-02-09,5789.45,5846.5,5786.05,5846.5,0.0086,9242.41,762.31,2024-11-29 15:17:02
2023-02-10,5840.07,5854.73,5816.55,5838.51,-0.0014000000000000002,9717.02,764.01,2024-11-29 15:17:02
2023-02-13,5831.92,5863.01,5803.77,5860.59,0.0038,12075.28,1001.13,2024-11-29 15:17:02
2023-02-14,5869.45,5884.91,5860.02,5884.91,0.0040999999999999995,10347.22,853.46,2024-11-29 15:17:02
2023-02-15,5884.25,5887.36,5833.01,5842.9,-0.0070999999999999995,10967.15,893.09,2024-11-29 15:17:02
2023-02-16,5845.43,5907.82,5779.44,5808.0,-0.006,15041.59,1186.41,2024-11-29 15:17:02
2023-02-17,5804.68,5841.81,5778.84,5779.84,-0.0048,10855.83,886.94,2024-11-29 15:17:02
2023-02-20,5799.93,5946.72,5799.93,5945.13,0.0286,16146.76,1370.19,2024-11-29 15:17:02
2023-02-21,5952.84,5995.66,5937.88,5990.41,0.0076,14773.46,1236.58,2024-11-29 15:17:02
2023-02-22,5963.16,5976.8,5943.33,5948.6,-0.006999999999999999,10696.34,916.1,2024-11-29 15:17:02
2023-02-23,5957.87,5990.36,5930.03,5948.99,0.0001,10963.95,937.59,2024-11-29 15:17:02
2023-02-24,5945.69,5947.05,5881.06,5903.73,-0.0076,9372.64,785.24,2024-11-29 15:17:02
2023-02-27,5882.28,5911.47,5866.4,5875.56,-0.0048,9450.85,824.67,2024-11-29 15:17:02
2023-02-28,5887.85,5916.3,5854.99,5912.58,0.0063,10465.25,870.73,2024-11-29 15:17:02
2023-03-01,5912.19,6011.5,5909.99,6005.53,0.015700000000000002,14850.47,1197.42,2024-11-29 15:17:02
2023-03-02,5997.86,6052.09,5989.03,6033.17,0.0046,15242.46,1199.01,2024-11-29 15:17:02
2023-03-03,6042.31,6084.94,6023.8,6079.75,0.0077,16861.38,1247.29,2024-11-29 15:17:02
2023-03-06,6083.79,6090.41,6011.08,6017.97,-0.0102,16458.34,1360.97,2024-11-29 15:17:02
2023-03-07,6018.91,6094.85,5966.48,5971.87,-0.0077,20823.58,1562.05,2024-11-29 15:17:02
2023-03-08,5943.97,5955.5,5918.48,5955.5,-0.0027,12041.07,937.87,2024-11-29 15:17:02
2023-03-09,5959.49,5966.65,5912.89,5934.07,-0.0036,11571.53,916.46,2024-11-29 15:17:02
2023-03-10,5897.31,5908.93,5833.71,5834.41,-0.0168,12347.38,971.31,2024-11-29 15:17:02
2023-03-13,5832.57,5909.83,5832.57,5909.83,0.0129,13743.68,1118.71,2024-11-29 15:17:02
2023-03-14,5890.15,5910.29,5829.86,5861.16,-0.008199999999999999,14389.81,1203.56,2024-11-29 15:17:02
2023-03-15,5893.37,5938.59,5882.44,5923.5,0.0106,14943.23,1170.29,2024-11-29 15:17:02
2023-03-16,5882.05,5918.1,5865.42,5869.8,-0.0091,16299.08,1264.03,2024-11-29 15:17:02
2023-03-17,5905.53,5988.26,5905.53,5930.79,0.0104,17758.94,1431.1,2024-11-29 15:17:02
2023-03-20,5941.02,5991.18,5880.14,5885.84,-0.0076,20601.21,1607.2,2024-11-29 15:17:02
2023-03-21,5898.21,5925.8,5871.12,5892.08,0.0011,14333.76,1129.17,2024-11-29 15:17:02
2023-03-22,5907.58,5948.3,5894.69,5924.15,0.0054,13309.56,1077.84,2024-11-29 15:17:02
2023-03-23,5912.38,5966.79,5901.45,5966.79,0.0072,14023.85,1185.72,2024-11-29 15:17:02
2023-03-24,5958.72,5958.72,5901.47,5912.39,-0.0091,14897.09,1251.49,2024-11-29 15:17:02
2023-03-27,5907.46,5907.65,5830.13,5863.94,-0.008199999999999999,15328.97,1308.06,2024-11-29 15:17:02
2023-03-28,5880.03,5898.83,5857.2,5867.16,0.0005,13768.8,1149.14,2024-11-29 15:17:02
2023-03-29,5883.3,5885.58,5827.57,5838.04,-0.005,13614.69,1106.52,2024-11-29 15:17:02
2023-03-30,5840.64,5898.78,5803.53,5896.66,0.01,14539.87,1195.07,2024-11-29 15:17:02
2023-03-31,5896.38,5931.42,5890.97,5908.05,0.0019,13111.81,1124.5,2024-11-29 15:17:02
2023-04-03,5914.4,5962.31,5914.4,5954.06,0.0078000000000000005,16325.88,1447.77,2024-11-29 15:17:02
2023-04-04,5952.02,6007.97,5942.21,6007.97,0.0091,18108.07,1553.92,2024-11-29 15:17:02
2023-04-06,5999.31,6009.1,5977.12,5989.76,-0.003,13806.47,1247.35,2024-11-29 15:17:02
2023-04-07,5994.13,6020.09,5988.1,6014.87,0.0042,11814.56,1095.64,2024-11-29 15:17:02
2023-04-10,6016.36,6040.73,6001.31,6016.95,0.0003,14153.8,1256.41,2024-11-29 15:17:02
2023-04-11,6013.83,6032.89,5997.62,6030.55,0.0023,14227.75,1303.42,2024-11-29 15:17:02
2023-04-12,6035.79,6088.47,6033.36,6078.85,0.008,16428.32,1334.7,2024-11-29 15:17:02
2023-04-13,6064.27,6084.68,6037.53,6056.24,-0.0037,15696.14,1279.9,2024-11-29 15:17:02
2023-04-14,6072.25,6104.52,6056.04,6086.27,0.005,15132.25,1277.02,2024-11-29 15:17:02
2023-04-17,6079.9,6207.59,6074.66,6207.59,0.0199,20275.65,1767.92,2024-11-29 15:17:02
2023-04-18,6195.29,6252.55,6189.99,6241.98,0.0055000000000000005,17479.67,1592.81,2024-11-29 15:17:02
2023-04-19,6237.02,6244.04,6179.66,6191.32,-0.008100000000000001,16668.98,1436.65,2024-11-29 15:17:02
2023-04-20,6185.81,6217.81,6156.19,6217.3,0.0042,16211.73,1481.44,2024-11-29 15:17:02
2023-04-21,6215.3,6238.2,6103.48,6103.56,-0.0183,16863.71,1501.9,2024-11-29 15:17:02
2023-04-24,6108.03,6139.55,6052.49,6068.29,-0.0058,15955.56,1406.87,2024-11-29 15:17:02
2023-04-25,6075.48,6104.83,6007.52,6076.0,0.0013,16643.98,1425.85,2024-11-29 15:17:02
2023-04-26,6049.69,6061.88,5995.22,6036.37,-0.006500000000000001,15693.74,1335.18,2024-11-29 15:17:02
2023-04-27,6022.28,6108.66,6015.2,6092.84,0.009399999999999999,14775.42,1430.71,2024-11-29 15:17:02
2023-04-28,6089.23,6178.84,6082.2,6175.94,0.013600000000000001,18039.61,1656.57,2024-11-29 15:17:02
2023-05-04,6122.3,6265.94,6099.67,6258.5,0.0134,25193.12,2092.31,2024-11-29 15:17:02
2023-05-05,6260.04,6327.6,6223.58,6257.95,-0.0001,22680.99,1903.14,2024-11-29 15:17:02
2023-05-08,6266.67,6430.98,6266.67,6401.25,0.0229,29860.42,2414.19,2024-11-29 15:17:02
2023-05-09,6415.96,6477.63,6327.26,6331.88,-0.0108,31467.91,2570.02,2024-11-29 15:17:02
2023-05-10,6314.92,6324.21,6205.88,6227.26,-0.0165,23958.68,1846.67,2024-11-29 15:17:02
2023-05-11,6238.47,6276.95,6201.19,6207.51,-0.0032,16824.07,1317.37,2024-11-29 15:17:02
2023-05-12,6198.07,6240.46,6134.84,6137.64,-0.0113,16980.12,1333.32,2024-11-29 15:17:02
2023-05-15,6134.86,6204.45,6049.11,6198.96,0.01,19411.7,1523.72,2024-11-29 15:17:02
2023-05-16,6198.65,6221.8,6136.3,6152.22,-0.0075,14339.99,1185.87,2024-11-29 15:17:02
2023-05-17,6134.6,6161.82,6092.83,6116.64,-0.0058,12394.11,1035.46,2024-11-29 15:17:02
2023-05-18,6127.76,6186.35,6117.5,6139.17,0.0037,14316.88,1153.87,2024-11-29 15:17:02
2023-05-19,6116.94,6129.45,6063.51,6078.82,-0.0098,12789.14,1029.58,2024-11-29 15:17:02
2023-05-22,6070.19,6128.25,6066.01,6093.04,0.0023,11929.78,958.05,2024-11-29 15:17:02
2023-05-23,6089.95,6104.0,5995.8,5995.8,-0.016,13212.96,994.49,2024-11-29 15:17:02
2023-05-24,5983.31,5983.31,5873.73,5874.21,-0.0203,14338.53,1095.54,2024-11-29 15:17:02
2023-05-25,5859.4,5875.61,5802.16,5860.25,-0.0024,12771.18,1007.84,2024-11-29 15:17:02
2023-05-26,5854.17,5908.26,5828.74,5895.03,0.0059,11414.37,889.59,2024-11-29 15:17:02
2023-05-29,5904.69,5945.99,5893.14,5922.92,0.004699999999999999,14097.73,1116.31,2024-11-29 15:17:02
2023-05-30,5911.71,5947.29,5864.0,5931.54,0.0015,13905.23,1120.27,2024-11-29 15:17:02
2023-05-31,5910.41,5916.6,5871.29,5890.69,-0.0069,12508.7,1062.24,2024-11-29 15:17:02
2023-06-01,5869.39,5918.76,5845.68,5875.33,-0.0026,12680.48,1036.15,2024-11-29 15:17:02
2023-06-02,5895.21,5953.17,5895.21,5949.22,0.0126,12283.55,1023.72,2024-11-29 15:17:02
2023-06-05,5948.32,5987.96,5927.77,5963.46,0.0024,11609.51,904.08,2024-11-29 15:17:02
2023-06-06,5957.8,6034.38,5922.42,5931.44,-0.0054,12728.18,1001.35,2024-11-29 15:17:02
2023-06-07,5946.44,5977.94,5928.23,5951.54,0.0034000000000000002,9274.69,770.96,2024-11-29 15:17:02
2023-06-08,5947.31,6036.57,5916.59,6025.58,0.0124,12230.71,983.46,2024-11-29 15:17:02
2023-06-09,6025.13,6038.47,5999.16,6029.17,0.0006,12932.11,1098.79,2024-11-29 15:17:02
2023-06-12,6017.23,6022.14,5977.98,6000.86,-0.004699999999999999,12787.66,1096.86,2024-11-29 15:17:02
2023-06-13,5990.55,6009.6,5960.9,5988.88,-0.002,9928.45,871.97,2024-11-29 15:17:02
2023-06-14,5992.41,6022.93,5955.21,5957.79,-0.0052,11453.51,984.1,2024-11-29 15:17:02
2023-06-15,5964.06,5991.53,5945.75,5991.53,0.005699999999999999,11069.54,991.99,2024-11-29 15:17:02
2023-06-16,5999.0,6025.51,5994.59,6009.79,0.003,12006.34,1087.65,2024-11-29 15:17:02
2023-06-19,5995.17,5995.17,5933.38,5940.41,-0.0115,12043.5,1048.23,2024-11-29 15:17:02
2023-06-20,5934.07,5939.38,5891.74,5896.31,-0.0074,10333.66,931.18,2024-11-29 15:17:02
2023-06-21,5877.47,5907.95,5838.39,5838.39,-0.0098,10658.82,913.65,2024-11-29 15:17:02
2023-06-26,5810.21,5810.21,5742.55,5753.16,-0.0146,11815.31,971.89,2024-11-29 15:17:02
2023-06-27,5761.05,5862.52,5753.94,5849.25,0.0167,11182.24,925.29,2024-11-29 15:17:02
2023-06-28,5833.64,5859.89,5810.73,5856.88,0.0013,9605.79,835.57,2024-11-29 15:17:02
2023-06-29,5845.5,5849.62,5821.62,5826.58,-0.0052,8637.33,756.8,2024-11-29 15:17:02
2023-06-30,5823.43,5878.66,5821.32,5855.7,0.005,9294.39,814.5,2024-11-29 15:17:02
2023-07-03,5864.21,5942.75,5864.04,5935.1,0.013600000000000001,11649.16,1024.93,2024-11-29 15:17:02
2023-07-04,5933.45,5933.77,5888.47,5908.0,-0.0046,10241.75,884.23,2024-11-29 15:17:02
2023-07-05,5898.37,5915.08,5876.11,5883.85,-0.0040999999999999995,9060.48,768.98,2024-11-29 15:17:02
2023-07-06,5868.93,5897.13,5837.51,5848.29,-0.006,9155.19,751.77,2024-11-29 15:17:02
2023-07-07,5832.86,5875.27,5826.71,5851.88,0.0006,9596.53,777.97,2024-11-29 15:17:02
2023-07-10,5873.4,5883.22,5835.22,5857.36,0.0009,8563.69,751.33,2024-11-29 15:17:02
2023-07-11,5871.83,5885.42,5846.33,5878.94,0.0037,7846.66,674.48,2024-11-29 15:17:02
2023-07-12,5870.37,5892.73,5839.56,5844.73,-0.0058,9197.14,832.27,2024-11-29 15:17:02
2023-07-13,5851.59,5914.29,5851.59,5911.42,0.011399999999999999,10191.35,913.08,2024-11-29 15:17:02
2023-07-14,5914.77,5943.12,5905.56,5924.19,0.0022,10246.6,870.27,2024-11-29 15:17:02
2023-07-17,5891.36,5891.36,5850.26,5875.62,-0.008199999999999999,8795.17,745.74,2024-11-29 15:17:02
2023-07-18,5873.9,5873.9,5835.36,5854.67,-0.0036,8309.18,707.57,2024-11-29 15:17:02
2023-07-19,5843.94,5882.0,5842.4,5880.88,0.0045000000000000005,7696.25,653.69,2024-11-29 15:17:02
2023-07-20,5886.32,5902.59,5838.66,5845.72,-0.006,9030.94,779.54,2024-11-29 15:17:02
2023-07-21,5831.7,5860.69,5815.37,5829.8,-0.0027,7737.55,643.96,2024-11-29 15:17:02
2023-07-24,5815.01,5839.28,5791.11,5812.42,-0.003,7359.8,622.06,2024-11-29 15:17:02
2023-07-25,5885.41,5976.36,5885.41,5974.67,0.0279,15511.73,1401.79,2024-11-29 15:17:02
2023-07-26,5967.87,5981.86,5943.76,5966.87,-0.0013,11720.97,955.37,2024-11-29 15:17:02
2023-07-27,5967.15,6012.28,5947.95,5959.0,-0.0013,12392.34,964.56,2024-11-29 15:17:02
2023-07-28,5942.01,6113.69,5939.16,6103.16,0.0242,18518.23,1543.07,2024-11-29 15:17:02
2023-07-31,6138.77,6208.9,6126.04,6140.66,0.0060999999999999995,20394.18,1772.8,2024-11-29 15:17:02
2023-08-01,6132.45,6170.8,6104.61,6127.83,-0.0021,16608.66,1303.66,2024-11-29 15:17:02
2023-08-02,6107.45,6132.05,6047.35,6067.46,-0.009899999999999999,14515.24,1121.02,2024-11-29 15:17:02
2023-08-03,6057.59,6118.48,6033.66,6117.3,0.008199999999999999,13763.24,1129.13,2024-11-29 15:17:02
2023-08-04,6158.29,6202.28,6132.1,6133.17,0.0026,18912.62,1586.39,2024-11-29 15:17:02
2023-08-07,6107.19,6107.19,6069.03,6088.83,-0.0072,13468.27,1130.58,2024-11-29 15:17:02
2023-08-08,6071.26,6100.83,6043.19,6071.15,-0.0029,10815.05,939.98,2024-11-29 15:17:02
2023-08-09,6054.52,6072.87,6041.04,6048.95,-0.0037,9064.91,786.07,2024-11-29 15:17:02
2023-08-10,6042.53,6067.93,6021.87,6063.89,0.0025,9741.18,844.26,2024-11-29 15:17:02
2023-08-11,6059.61,6059.61,5932.08,5932.08,-0.0217,12392.71,1024.02,2024-11-29 15:17:02
2023-08-14,5875.26,5926.57,5850.84,5914.58,-0.003,10955.71,906.12,2024-11-29 15:17:02
2023-08-15,5914.68,5944.13,5876.59,5932.58,0.003,9576.13,794.6,2024-11-29 15:17:02
2023-08-16,5910.33,5950.29,5886.32,5906.42,-0.0044,9572.78,800.28,2024-11-29 15:17:02
2023-08-17,5880.84,5910.62,5851.78,5904.03,-0.0004,10094.32,826.08,2024-11-29 15:17:02
2023-08-18,5901.8,5943.85,5854.49,5854.49,-0.0084,10063.26,816.05,2024-11-29 15:17:02
2023-08-21,5849.53,5858.77,5777.3,5777.3,-0.0132,10069.53,834.87,2024-11-29 15:17:02
2023-08-22,5795.67,5848.21,5770.45,5835.68,0.0101,11365.99,919.0,2024-11-29 15:17:02
2023-08-23,5826.58,5840.36,5776.47,5778.64,-0.0098,9923.47,786.85,2024-11-29 15:17:02
2023-08-24,5794.82,5810.8,5748.43,5762.7,-0.0028000000000000004,12000.36,942.24,2024-11-29 15:17:02
2023-08-25,5741.83,5811.76,5736.49,5771.84,0.0016,10670.0,832.33,2024-11-29 15:17:02
2023-08-28,6059.53,6059.91,5847.09,5866.36,0.016399999999999998,19998.48,1670.53,2024-11-29 15:17:02
2023-08-29,5853.64,5887.37,5821.12,5866.23,0.0,16023.66,1259.66,2024-11-29 15:17:02
2023-08-30,5871.17,5872.0,5825.66,5830.49,-0.0060999999999999995,13252.99,1057.51,2024-11-29 15:17:02
2023-08-31,5835.43,5864.63,5793.24,5798.46,-0.0055000000000000005,12182.68,989.53,2024-11-29 15:17:02
2023-09-01,5816.3,5883.16,5816.3,5864.8,0.011399999999999999,12070.19,1022.87,2024-11-29 15:17:02
2023-09-04,5893.79,5980.58,5893.79,5967.8,0.0176,16137.45,1354.76,2024-11-29 15:17:02
2023-09-05,5952.25,5952.25,5905.53,5912.5,-0.009300000000000001,11253.32,912.89,2024-11-29 15:17:02
2023-09-06,5898.74,5921.34,5874.04,5912.44,0.0,9369.92,783.01,2024-11-29 15:17:02
2023-09-07,5902.61,5917.03,5864.19,5867.39,-0.0076,9794.72,790.69,2024-11-29 15:17:02
2023-09-08,5852.72,5861.96,5827.0,5846.03,-0.0036,7641.18,616.44,2024-11-29 15:17:02
2023-09-11,5858.5,5910.03,5852.11,5887.77,0.0070999999999999995,11028.69,928.6,2024-11-29 15:17:02
2023-09-12,5884.2,5895.07,5871.58,5878.33,-0.0016,7984.79,673.7,2024-11-29 15:17:02
2023-09-13,5884.05,5903.22,5845.14,5867.26,-0.0019,9172.46,718.16,2024-11-29 15:17:02
2023-09-14,5872.89,5914.9,5866.91,5906.44,0.0067,11732.02,919.21,2024-11-29 15:17:02
2023-09-15,5921.63,5939.1,5858.62,5874.8,-0.0054,12136.51,978.66,2024-11-29 15:17:02
2023-09-18,5865.27,5880.11,5834.17,5877.26,0.0004,9652.77,780.24,2024-11-29 15:17:02
2023-09-19,5873.83,5900.47,5865.74,5896.39,0.0033,9765.27,763.99,2024-11-29 15:17:02
2023-09-20,5892.26,5904.77,5869.32,5890.59,-0.001,8859.49,687.98,2024-11-29 15:17:02
2023-09-21,5886.17,5905.76,5850.57,5850.94,-0.0067,9169.46,702.85,2024-11-29 15:17:02
2023-09-22,5853.8,5923.29,5842.07,5922.14,0.012199999999999999,11432.61,941.65,2024-11-29 15:17:02
2023-09-25,5914.63,5918.62,5881.89,5885.31,-0.0062,10124.39,811.89,2024-11-29 15:17:02
2023-09-26,5884.79,5898.82,5854.83,5854.83,-0.0052,8085.59,662.93,2024-11-29 15:17:02
2023-09-27,5859.19,5882.98,5847.57,5852.51,-0.0004,8711.66,712.62,2024-11-29 15:17:02
2023-09-28,5869.45,5877.24,5838.59,5842.92,-0.0016,8202.4,685.85,2024-11-29 15:17:02
2023-10-09,5820.48,5835.79,5772.63,5824.65,-0.0031,9831.69,795.85,2024-11-29 15:17:02
2023-10-10,5837.57,5851.14,5762.83,5765.21,-0.0102,9863.32,760.96,2024-11-29 15:17:02
2023-10-11,5781.25,5790.92,5744.07,5751.71,-0.0023,9473.09,744.86,2024-11-29 15:17:02
2023-10-12,5799.49,5835.74,5790.27,5822.79,0.0124,11521.41,868.93,2024-11-29 15:17:02
2023-10-13,5792.89,5802.48,5777.89,5792.76,-0.0052,9502.87,718.17,2024-11-29 15:17:02
2023-10-16,5797.05,5800.53,5765.01,5780.38,-0.0021,9297.5,742.25,2024-11-29 15:17:02
2023-10-17,5789.19,5815.39,5771.93,5809.46,0.005,9811.73,780.4,2024-11-29 15:17:02
2023-10-18,5799.24,5803.82,5764.94,5767.56,-0.0072,10078.12,773.36,2024-11-29 15:17:02
2023-10-19,5745.32,5745.32,5653.96,5654.87,-0.0195,11616.68,893.15,2024-11-29 15:17:02
2023-10-20,5639.04,5665.69,5618.92,5626.67,-0.005,9830.1,763.24,2024-11-29 15:17:02
2023-10-23,5606.04,5614.72,5521.48,5552.16,-0.0132,10169.67,764.48,2024-11-29 15:17:02
2023-10-24,5561.65,5581.08,5530.62,5573.7,0.0039000000000000003,11544.97,895.19,2024-11-29 15:17:02
2023-10-25,5620.93,5630.39,5579.38,5585.48,0.0021,12784.49,994.03,2024-11-29 15:17:02
2023-10-26,5559.17,5609.5,5552.01,5605.08,0.0034999999999999996,10322.55,794.99,2024-11-29 15:17:02
2023-10-27,5588.22,5652.95,5578.08,5630.81,0.0046,11465.57,931.07,2024-11-29 15:17:02
2023-10-30,5610.28,5623.11,5567.03,5590.5,-0.0072,13406.62,1053.47,2024-11-29 15:17:02
2023-10-31,5585.83,5603.65,5564.63,5586.97,-0.0006,11066.63,895.27,2024-11-29 15:17:02
2023-11-01,5596.64,5598.37,5562.01,5576.63,-0.0019,9087.87,734.67,2024-11-29 15:17:02
2023-11-02,5582.76,5621.93,5572.81,5573.99,-0.0005,8955.26,696.75,2024-11-29 15:17:02
2023-11-03,5579.52,5604.69,5571.94,5574.32,0.0001,9165.73,706.39,2024-11-29 15:17:02
2023-11-06,5602.44,5609.21,5575.97,5600.89,0.0048,14244.05,1159.43,2024-11-29 15:17:02
2023-11-07,5593.76,5599.57,5568.74,5587.26,-0.0024,10881.7,899.91,2024-11-29 15:17:02
2023-11-08,5576.12,5587.75,5542.51,5562.8,-0.0044,10819.54,893.0,2024-11-29 15:17:02
2023-11-09,5553.85,5586.98,5550.96,5572.47,0.0017000000000000001,10780.29,914.84,2024-11-29 15:17:02
2023-11-10,5558.5,5564.3,5520.5,5542.42,-0.0054,9595.11,795.64,2024-11-29 15:17:02
2023-11-13,5547.69,5552.92,5502.13,5538.25,-0.0008,9803.76,792.87,2024-11-29 15:17:02
2023-11-14,5538.77,5559.28,5526.43,5544.22,0.0011,9742.64,790.41,2024-11-29 15:17:02
2023-11-15,5580.06,5591.56,5567.62,5580.99,0.0066,10038.8,852.37,2024-11-29 15:17:02
2023-11-16,5571.52,5580.77,5546.77,5554.69,-0.004699999999999999,8607.51,691.42,2024-11-29 15:17:02
2023-11-17,5541.83,5547.4,5510.98,5539.57,-0.0027,8314.4,676.33,2024-11-29 15:17:02
2023-11-20,5543.03,5564.48,5519.87,5555.79,0.0029,8543.54,695.5,2024-11-29 15:17:02
2023-11-21,5567.17,5609.03,5562.18,5568.25,0.0022,10789.57,866.7,2024-11-29 15:17:02
2023-11-22,5557.03,5571.84,5536.48,5536.48,-0.005699999999999999,8367.41,657.36,2024-11-29 15:17:02
2023-11-23,5533.69,5571.54,5520.06,5569.64,0.006,8123.52,650.14,2024-11-29 15:17:02
2023-11-24,5567.08,5576.54,5547.61,5557.08,-0.0023,9296.08,684.71,2024-11-29 15:17:02
2023-11-27,5555.31,5555.31,5492.23,5520.19,-0.0066,10416.8,826.89,2024-11-29 15:17:02
2023-11-28,5517.52,5519.54,5498.4,5516.67,-0.0006,8592.97,659.17,2024-11-29 15:17:02
2023-11-29,5519.69,5519.69,5460.16,5467.79,-0.0089,9652.56,749.99,2024-11-29 15:17:02
2023-11-30,5464.92,5491.63,5463.06,5483.11,0.0028000000000000004,9563.01,748.68,2024-11-29 15:17:02
2023-12-01,5482.5,5493.73,5453.07,5485.46,0.0004,9989.77,814.18,2024-11-29 15:17:02
2023-12-04,5487.42,5500.6,5468.11,5469.8,-0.0029,9351.49,758.88,2024-11-29 15:17:02
2023-12-05,5460.84,5460.84,5384.83,5385.45,-0.0154,9503.5,751.45,2024-11-29 15:17:02
2023-12-06,5377.51,5400.04,5346.55,5377.09,-0.0016,9670.32,761.55,2024-11-29 15:17:02
2023-12-07,5372.51,5400.85,5342.5,5384.41,0.0014000000000000002,9402.98,748.29,2024-11-29 15:17:02
2023-12-08,5379.6,5412.92,5369.36,5383.05,-0.0003,12698.23,951.67,2024-11-29 15:17:02
2023-12-11,5363.97,5428.18,5309.81,5419.94,0.0069,13667.38,1080.4,2024-11-29 15:17:02
2023-12-12,5413.54,5456.6,5399.25,5456.16,0.0067,10224.6,829.52,2024-11-29 15:17:02
2023-12-13,5443.23,5443.23,5393.5,5393.67,-0.0115,8510.45,717.13,2024-11-29 15:17:02
2023-12-14,5414.92,5429.25,5381.42,5382.44,-0.0021,7545.45,633.0,2024-11-29 15:17:02
