日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率,update_time
2022-05-24,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4052.87,4055.78,3959.15,3959.15,-94.83,-2.34,14555.43,2477.13,300.0,12.01,2024-10-20 17:02:09
2022-05-25,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3959.77,3983.62,3946.81,3983.18,24.02,0.61,10773.4,1887.01,300.0,12.08,2024-10-20 17:02:09
2022-05-26,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3987.68,4015.75,3938.24,3993.04,9.87,0.25,12626.37,2169.87,300.0,12.11,2024-10-20 17:02:09
2022-05-27,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4022.71,4051.14,3983.38,4001.3,8.25,0.21,11276.93,2069.44,300.0,12.14,2024-10-20 17:02:09
2022-05-30,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4020.86,4040.82,4003.38,4029.02,27.72,0.69,11115.22,2111.45,300.0,12.21,2024-10-20 17:02:09
2022-05-31,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4031.76,4096.2,4020.38,4091.52,62.5,1.55,13541.55,2677.7,300.0,12.39,2024-10-20 17:02:09
2022-06-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4086.62,4094.9,4058.85,4083.18,-8.34,-0.2,11485.09,2254.16,300.0,12.35,2024-10-20 17:02:09
2022-06-02,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4064.0,4091.15,4057.91,4089.57,6.39,0.16,11389.36,2226.58,300.0,12.36,2024-10-20 17:02:09
2022-06-06,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4090.53,4166.62,4063.91,4166.09,76.52,1.87,16787.1,3240.76,300.0,12.54,2024-10-20 17:02:09
2022-06-07,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4165.69,4198.09,4155.17,4179.13,13.04,0.31,14299.29,2857.34,300.0,12.58,2024-10-20 17:02:09
2022-06-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4187.15,4224.81,4158.03,4219.81,40.68,0.97,15737.41,3194.8,300.0,12.69,2024-10-20 17:02:09
2022-06-09,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4211.72,4227.45,4160.88,4175.67,-44.14,-1.05,16844.92,2851.73,300.0,12.59,2024-10-20 17:02:09
2022-06-10,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4145.65,4241.35,4140.22,4238.99,63.32,1.52,18479.62,3240.91,300.0,12.77,2024-10-20 17:02:09
2022-06-13,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4194.46,4218.23,4156.71,4189.35,-49.64,-1.17,16847.56,3365.86,300.0,12.75,2024-10-20 17:02:09
2022-06-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4143.22,4224.09,4102.93,4222.31,32.96,0.79,17138.59,3354.19,300.0,12.88,2024-10-20 17:02:09
2022-06-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4228.29,4348.42,4228.29,4278.22,55.91,1.32,25704.66,4597.67,300.0,13.03,2024-10-20 17:02:09
2022-06-16,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4282.08,4302.92,4241.08,4250.06,-28.16,-0.66,18407.44,3372.36,300.0,12.92,2024-10-20 17:02:09
2022-06-17,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4219.23,4318.77,4218.68,4309.04,58.98,1.39,15864.91,3466.76,300.0,13.07,2024-10-20 17:02:09
2022-06-20,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4322.83,4368.36,4297.89,4330.43,21.39,0.5,16566.64,3595.69,300.0,13.1,2024-10-20 17:02:09
2022-06-21,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4327.92,4357.34,4287.14,4325.57,-4.87,-0.11,16466.76,3171.63,300.0,13.09,2024-10-20 17:02:09
2022-06-22,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4331.9,4333.18,4269.25,4270.62,-54.94,-1.27,15856.59,2986.56,300.0,12.92,2024-10-20 17:02:09
2022-06-23,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4277.96,4343.88,4260.9,4343.88,73.26,1.72,17088.24,3271.45,300.0,13.13,2024-10-20 17:02:09
2022-06-24,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4354.55,4400.69,4346.12,4394.77,50.89,1.17,16897.22,3560.55,300.0,13.26,2024-10-20 17:02:09
2022-06-27,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4414.33,4472.69,4414.33,4444.26,49.49,1.13,17738.57,3814.33,300.0,13.39,2024-10-20 17:02:09
2022-06-28,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4442.58,4497.89,4407.35,4490.52,46.25,1.04,17475.65,3616.86,300.0,13.5,2024-10-20 17:02:09
2022-06-29,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4472.73,4503.13,4414.0,4421.36,-69.16,-1.54,18727.67,3959.26,300.0,13.33,2024-10-20 17:02:09
2022-06-30,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4418.07,4515.0,4418.07,4485.01,63.65,1.44,15666.63,3543.44,300.0,13.49,2024-10-20 17:02:09
2022-07-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4489.52,4500.99,4449.29,4466.72,-18.29,-0.41,14477.96,3184.92,300.0,13.44,2024-10-20 17:02:09
2022-07-04,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4447.22,4496.03,4427.82,4496.03,29.31,0.66,14634.57,3569.69,300.0,13.49,2024-10-20 17:02:09
2022-07-05,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4505.46,4530.32,4439.45,4489.54,-6.49,-0.14,15496.24,3618.92,300.0,13.48,2024-10-20 17:02:09
2022-07-06,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4475.48,4484.36,4393.42,4423.97,-65.57,-1.46,14980.02,3446.73,300.0,13.28,2024-10-20 17:02:09
2022-07-07,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4425.28,4457.34,4391.19,4443.47,19.5,0.44,13266.09,3281.33,300.0,13.32,2024-10-20 17:02:09
2022-07-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4468.06,4479.49,4426.89,4428.78,-14.69,-0.33,12319.57,3040.31,300.0,13.29,2024-10-20 17:02:09
2022-07-11,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4406.15,4406.15,4330.58,4354.62,-74.16,-1.67,13444.86,2991.95,300.0,13.07,2024-10-20 17:02:09
2022-07-12,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4352.65,4370.34,4296.62,4313.62,-41.0,-0.94,13018.78,2910.72,300.0,12.95,2024-10-20 17:02:09
2022-07-13,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4313.36,4341.47,4284.94,4321.46,7.84,0.18,13111.32,2860.76,300.0,12.95,2024-10-20 17:02:09
2022-07-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4308.82,4352.1,4292.76,4322.07,0.61,0.01,14525.09,3015.7,300.0,12.93,2024-10-20 17:02:09
2022-07-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4299.47,4344.86,4248.53,4248.53,-73.55,-1.7,15021.45,3167.93,300.0,12.71,2024-10-20 17:02:09
2022-07-18,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4262.15,4300.78,4217.51,4292.59,44.06,1.04,12260.12,2810.55,300.0,12.85,2024-10-20 17:02:09
2022-07-19,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4288.44,4288.44,4238.82,4269.34,-23.25,-0.54,10380.57,2311.18,300.0,12.8,2024-10-20 17:02:09
2022-07-20,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4291.28,4303.37,4269.97,4283.8,14.46,0.34,9449.01,2123.02,300.0,12.86,2024-10-20 17:02:09
2022-07-21,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4270.36,4283.15,4236.05,4236.06,-47.74,-1.11,11715.63,2392.28,300.0,12.71,2024-10-20 17:02:09
2022-07-22,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4251.79,4275.47,4207.31,4238.23,2.18,0.05,10384.06,2242.95,300.0,12.71,2024-10-20 17:02:09
2022-07-25,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4233.93,4234.84,4201.92,4212.64,-25.59,-0.6,8363.67,1881.36,300.0,12.65,2024-10-20 17:02:09
2022-07-26,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4220.09,4259.99,4214.53,4245.98,33.33,0.79,8582.33,1976.01,300.0,12.75,2024-10-20 17:02:09
2022-07-27,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4236.15,4242.1,4217.28,4225.04,-20.94,-0.49,7890.49,1942.45,300.0,12.68,2024-10-20 17:02:09
2022-07-28,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4242.27,4267.92,4223.03,4225.67,0.64,0.02,10753.19,2438.71,300.0,12.68,2024-10-20 17:02:09
2022-07-29,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4226.42,4243.51,4160.87,4170.1,-55.57,-1.32,11417.93,2531.99,300.0,12.51,2024-10-20 17:02:09
2022-08-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4160.65,4196.57,4129.45,4188.68,18.58,0.45,10774.9,2511.25,300.0,12.56,2024-10-20 17:02:09
2022-08-02,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4144.38,4144.38,4071.43,4107.02,-81.65,-1.95,14222.44,2810.14,300.0,12.33,2024-10-20 17:02:09
2022-08-03,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4114.83,4150.98,4058.18,4066.98,-40.05,-0.98,11666.61,2686.96,300.0,12.22,2024-10-20 17:02:09
2022-08-04,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4089.44,4108.16,4064.66,4101.54,34.56,0.85,8953.26,2168.99,300.0,12.32,2024-10-20 17:02:09
2022-08-05,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4109.63,4159.49,4097.86,4156.91,55.37,1.35,10257.1,2473.26,300.0,12.46,2024-10-20 17:02:09
2022-08-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4142.11,4155.73,4135.08,4148.07,-8.84,-0.21,9020.81,2240.81,300.0,12.45,2024-10-20 17:02:09
2022-08-09,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4143.67,4161.81,4131.43,4156.29,8.22,0.2,8413.7,2142.24,300.0,12.47,2024-10-20 17:02:09
2022-08-10,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4149.21,4160.79,4092.55,4109.74,-46.55,-1.12,8556.58,2174.47,300.0,12.35,2024-10-20 17:02:09
2022-08-11,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4130.74,4193.81,4116.06,4193.54,83.81,2.04,12138.51,2696.31,300.0,12.59,2024-10-20 17:02:09
2022-08-12,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4185.42,4202.47,4175.05,4191.15,-2.39,-0.06,10680.83,2192.08,300.0,12.59,2024-10-20 17:02:09
2022-08-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4180.0,4219.92,4174.3,4185.68,-5.47,-0.13,10589.85,2455.4,300.0,12.57,2024-10-20 17:02:09
2022-08-16,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4190.53,4208.8,4170.52,4177.84,-7.84,-0.19,9390.61,2338.19,300.0,12.53,2024-10-20 17:02:09
2022-08-17,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4182.57,4222.79,4155.17,4216.96,39.12,0.94,11286.47,2520.44,300.0,12.64,2024-10-20 17:02:09
2022-08-18,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4205.79,4211.91,4173.54,4180.1,-36.86,-0.87,10105.27,2331.15,300.0,12.53,2024-10-20 17:02:09
2022-08-19,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4174.55,4185.66,4151.07,4151.07,-29.03,-0.69,11740.3,2624.94,300.0,12.46,2024-10-20 17:02:09
2022-08-22,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4135.16,4183.65,4134.2,4181.4,30.32,0.73,11244.27,2597.47,300.0,12.55,2024-10-20 17:02:09
2022-08-23,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4175.53,4187.39,4147.41,4161.08,-20.31,-0.49,10315.35,2391.01,300.0,12.49,2024-10-20 17:02:09
2022-08-24,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4168.58,4174.16,4079.09,4082.42,-78.66,-1.89,11906.97,2628.44,300.0,12.29,2024-10-20 17:02:09
2022-08-25,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4093.29,4119.62,4058.75,4116.24,33.82,0.83,11132.07,2421.5,300.0,12.4,2024-10-20 17:02:09
2022-08-26,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4127.81,4139.79,4102.68,4107.55,-8.69,-0.21,9900.05,2255.19,300.0,12.37,2024-10-20 17:02:09
2022-08-29,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4063.88,4092.95,4059.6,4089.52,-18.03,-0.44,9435.44,2030.86,300.0,12.33,2024-10-20 17:02:09
2022-08-30,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4088.53,4093.14,4048.52,4075.79,-13.73,-0.34,9330.17,1926.49,300.0,12.3,2024-10-20 17:02:09
2022-08-31,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4057.14,4112.85,4046.62,4078.84,3.05,0.07,13244.98,2929.75,300.0,12.31,2024-10-20 17:02:09
2022-09-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4066.19,4090.89,4041.13,4043.74,-35.1,-0.86,9738.71,2108.99,300.0,12.02,2024-10-20 17:02:09
2022-09-02,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4054.84,4056.18,4004.91,4023.61,-20.13,-0.5,8678.93,1844.68,300.0,11.96,2024-10-20 17:02:09
2022-09-05,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4010.41,4017.0,3982.74,4015.43,-8.19,-0.2,9376.71,2011.19,300.0,11.96,2024-10-20 17:02:09
2022-09-06,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4024.47,4054.0,4009.58,4052.28,36.85,0.92,11350.63,2359.22,300.0,12.06,2024-10-20 17:02:09
2022-09-07,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4032.72,4067.54,4028.37,4054.98,2.7,0.07,10767.81,2151.47,300.0,12.06,2024-10-20 17:02:09
2022-09-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4059.17,4067.76,4036.02,4037.68,-17.3,-0.43,10088.6,1868.89,300.0,12.02,2024-10-20 17:02:09
2022-09-09,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4050.59,4099.01,4042.25,4093.79,56.1,1.39,11842.71,2214.43,300.0,12.18,2024-10-20 17:02:09
2022-09-13,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4112.01,4128.11,4097.14,4111.11,17.33,0.42,11178.97,2185.21,300.0,12.22,2024-10-20 17:02:09
2022-09-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4058.04,4089.06,4047.92,4065.36,-45.76,-1.11,9079.37,1854.85,300.0,12.1,2024-10-20 17:02:09
2022-09-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4078.65,4088.81,3998.86,4027.12,-38.24,-0.94,12395.12,2543.67,300.0,12.01,2024-10-20 17:02:09
2022-09-16,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,4013.58,4019.41,3932.68,3932.68,-94.44,-2.35,13719.37,2412.52,300.0,11.73,2024-10-20 17:02:09
2022-09-19,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3928.42,3953.65,3910.31,3928.0,-4.68,-0.12,9771.96,1835.74,300.0,11.72,2024-10-20 17:02:09
2022-09-20,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3945.65,3957.55,3921.69,3932.84,4.84,0.12,8482.41,1792.48,300.0,11.72,2024-10-20 17:02:09
2022-09-21,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3921.32,3924.39,3884.23,3903.73,-29.1,-0.74,8645.84,1689.39,300.0,11.66,2024-10-20 17:02:09
2022-09-22,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3875.18,3900.27,3860.23,3869.34,-34.39,-0.88,8094.69,1611.34,300.0,11.58,2024-10-20 17:02:09
2022-09-23,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3865.1,3888.4,3829.69,3856.02,-13.32,-0.34,9434.25,1729.05,300.0,11.56,2024-10-20 17:02:09
2022-09-26,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3829.6,3893.32,3827.95,3836.68,-19.34,-0.5,10452.6,1929.06,300.0,11.49,2024-10-20 17:02:09
2022-09-27,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3844.07,3893.03,3827.93,3892.3,55.62,1.45,8886.02,1859.55,300.0,11.63,2024-10-20 17:02:09
2022-09-28,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3879.44,3879.44,3828.05,3828.71,-63.59,-1.63,8659.22,1724.38,300.0,11.48,2024-10-20 17:02:09
2022-09-29,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3864.32,3873.18,3808.65,3827.14,-1.57,-0.04,8565.41,1716.36,300.0,11.48,2024-10-20 17:02:09
2022-09-30,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3833.35,3848.6,3801.28,3804.89,-22.26,-0.58,7856.0,1586.93,300.0,11.43,2024-10-20 17:02:09
2022-10-10,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3806.56,3807.46,3715.71,3720.94,-83.95,-2.21,10264.76,1946.36,300.0,11.2,2024-10-20 17:02:09
2022-10-11,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3732.02,3739.81,3706.06,3727.69,6.75,0.18,8394.46,1668.0,300.0,11.21,2024-10-20 17:02:09
2022-10-12,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3722.87,3784.31,3661.53,3784.31,56.62,1.52,10808.93,2109.31,300.0,11.35,2024-10-20 17:02:09
2022-10-13,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3756.42,3783.6,3749.64,3752.67,-31.63,-0.84,9901.89,1983.69,300.0,11.25,2024-10-20 17:02:09
2022-10-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3783.32,3863.23,3780.84,3842.47,89.8,2.39,11624.23,2565.51,300.0,11.48,2024-10-20 17:02:09
2022-10-17,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3822.24,3849.62,3809.12,3846.41,3.94,0.1,10419.2,2204.89,300.0,11.48,2024-10-20 17:02:09
2022-10-18,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3865.83,3870.22,3831.17,3838.27,-8.15,-0.21,8834.69,1865.56,300.0,11.45,2024-10-20 17:02:09
2022-10-19,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3827.47,3840.49,3776.53,3776.53,-61.73,-1.61,8157.48,1867.36,300.0,11.28,2024-10-20 17:02:09
2022-10-20,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3746.58,3804.25,3726.79,3754.93,-21.61,-0.57,9029.09,2037.82,300.0,11.24,2024-10-20 17:02:09
2022-10-21,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3753.89,3768.69,3724.69,3742.89,-12.03,-0.32,9875.0,1806.86,300.0,11.21,2024-10-20 17:02:09
2022-10-24,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3727.92,3762.16,3619.99,3633.37,-109.52,-2.93,13005.69,2594.51,300.0,10.91,2024-10-20 17:02:09
2022-10-25,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3621.94,3670.73,3594.7,3627.45,-5.92,-0.16,11095.39,2193.03,300.0,10.88,2024-10-20 17:02:09
2022-10-26,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3633.31,3700.88,3633.31,3656.9,29.45,0.81,12130.15,2424.54,300.0,10.95,2024-10-20 17:02:09
2022-10-27,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3667.66,3685.08,3631.06,3631.14,-25.76,-0.7,11799.87,2574.73,300.0,10.88,2024-10-20 17:02:09
2022-10-28,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3605.16,3618.86,3533.5,3541.33,-89.82,-2.47,11877.22,2458.16,300.0,10.65,2024-10-20 17:02:09
2022-10-31,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3504.51,3553.39,3495.95,3508.7,-32.63,-0.92,13846.57,2565.75,300.0,10.52,2024-10-20 17:02:09
2022-11-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3519.82,3634.17,3517.62,3634.17,125.47,3.58,14928.67,2950.9,300.0,10.8,2024-10-20 17:02:09
2022-11-02,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3620.37,3703.47,3610.8,3677.81,43.63,1.2,14159.29,2916.48,300.0,10.92,2024-10-20 17:02:09
2022-11-03,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3645.06,3670.16,3628.5,3647.9,-29.91,-0.81,11056.6,2153.79,300.0,10.84,2024-10-20 17:02:09
2022-11-04,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3646.77,3782.88,3646.77,3767.17,119.28,3.27,14973.49,3111.45,300.0,11.17,2024-10-20 17:02:09
2022-11-07,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3754.52,3792.79,3746.37,3775.3,8.12,0.22,12982.64,2511.96,300.0,11.2,2024-10-20 17:02:09
2022-11-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3773.66,3779.12,3723.34,3749.33,-25.97,-0.69,9901.65,1933.51,300.0,11.13,2024-10-20 17:02:09
2022-11-09,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3750.78,3760.41,3711.27,3714.27,-35.05,-0.93,8943.45,1720.3,300.0,11.04,2024-10-20 17:02:09
2022-11-10,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3685.83,3701.53,3665.06,3685.69,-28.58,-0.77,10350.93,1831.55,300.0,10.97,2024-10-20 17:02:09
2022-11-11,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3787.76,3828.9,3747.09,3788.44,102.75,2.79,18968.56,3444.71,300.0,11.26,2024-10-20 17:02:09
2022-11-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3818.14,3848.41,3781.78,3794.02,5.58,0.15,16966.5,3155.37,300.0,11.27,2024-10-20 17:02:09
2022-11-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3788.93,3871.64,3775.5,3865.97,71.96,1.9,15151.57,2962.68,300.0,11.46,2024-10-20 17:02:09
2022-11-16,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3860.81,3877.68,3829.31,3834.39,-31.58,-0.82,12061.1,2358.45,300.0,11.38,2024-10-20 17:02:09
2022-11-17,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3821.27,3821.74,3776.57,3818.66,-15.73,-0.41,10594.06,2195.41,300.0,11.33,2024-10-20 17:02:09
2022-11-18,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3823.82,3840.3,3801.57,3801.57,-17.1,-0.45,11507.88,2242.76,300.0,11.29,2024-10-20 17:02:09
2022-11-21,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3769.63,3769.87,3734.0,3769.13,-32.44,-0.85,9586.7,1882.3,300.0,11.2,2024-10-20 17:02:09
2022-11-22,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3766.08,3809.86,3751.04,3769.57,0.45,0.01,14448.63,2034.91,300.0,11.23,2024-10-20 17:02:09
2022-11-23,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3760.22,3791.18,3753.21,3773.53,3.96,0.1,14452.79,2010.71,300.0,11.26,2024-10-20 17:02:09
2022-11-24,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3791.54,3804.9,3751.38,3756.81,-16.72,-0.44,10107.34,1606.99,300.0,11.22,2024-10-20 17:02:09
2022-11-25,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3751.28,3790.57,3743.41,3775.78,18.97,0.5,14292.97,1917.11,300.0,11.3,2024-10-20 17:02:09
2022-11-28,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3701.9,3736.08,3672.13,3733.24,-42.53,-1.13,12782.57,1963.06,300.0,11.18,2024-10-20 17:02:09
2022-11-29,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3766.57,3854.77,3766.57,3848.42,115.18,3.09,17870.14,2890.62,300.0,11.5,2024-10-20 17:02:09
2022-11-30,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3836.56,3867.66,3833.83,3853.04,4.61,0.12,15751.14,2500.51,300.0,11.51,2024-10-20 17:02:09
2022-12-01,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3921.3,3944.56,3893.87,3894.77,41.73,1.08,16996.46,3066.78,300.0,11.61,2024-10-20 17:02:09
2022-12-02,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3886.4,3898.11,3865.88,3870.95,-23.82,-0.61,11678.64,2012.53,300.0,11.54,2024-10-20 17:02:09
2022-12-05,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3907.64,3947.48,3900.67,3946.88,75.93,1.96,20174.72,2966.16,300.0,11.78,2024-10-20 17:02:09
2022-12-06,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3929.01,3988.9,3923.0,3968.2,21.32,0.54,15510.83,2755.83,300.0,11.84,2024-10-20 17:02:09
2022-12-07,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3956.67,3999.59,3944.18,3958.44,-9.76,-0.25,14300.14,2554.91,300.0,11.79,2024-10-20 17:02:09
2022-12-08,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3953.2,3971.49,3941.3,3959.18,0.74,0.02,11520.0,1980.38,300.0,11.8,2024-10-20 17:02:09
2022-12-09,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3961.99,4003.32,3944.44,3998.24,39.06,0.99,15377.5,2681.67,300.0,11.9,2024-10-20 17:02:09
2022-12-12,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3976.17,3983.43,3950.32,3953.44,-44.8,-1.12,12593.54,2276.06,300.0,11.79,2024-10-20 17:02:09
2022-12-13,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3953.55,3964.4,3939.98,3945.68,-7.76,-0.2,10099.41,1840.21,300.0,11.78,2024-10-20 17:02:09
2022-12-14,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3952.79,3972.74,3935.77,3954.89,9.2,0.23,9852.8,1961.75,300.0,11.81,2024-10-20 17:02:09
2022-12-15,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3954.67,3963.5,3926.5,3951.99,-2.9,-0.07,8886.47,1819.95,300.0,11.79,2024-10-20 17:02:09
2022-12-16,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3931.23,3960.47,3929.49,3954.23,2.24,0.06,9317.86,1674.88,300.0,11.81,2024-10-20 17:02:09
2022-12-19,000300,沪深300指数,沪深300,CSI 300 Index,CSI 300,3952.77,3966.57,3878.44,3893.22,-61.01,-1.54,10691.91,1808.01,300.0,11.62,2024-10-20 17:02:09
