日期,OPEN,CLOSE,HIGH,LOW,VOLUME,AMT,TURN,CHG,PCT_CHG,FREE_FLOAT_SHARES
2017-05-17,4200.6626,4203.0022,4226.1116,4198.1282,36023552143.0,473133479447.0,0.8605,-2.240600000000086,-0.05328111,1842892327215.0
2017-05-18,4173.8756,4180.1982,4206.3423,4166.0241,30850587841.000004,399830495873.0,0.7365,-22.804000000000087,-0.54256455,1844044295622.0
2017-05-19,4179.106,4181.5603,4190.5859,4164.0415,27281436333.0,353654148572.0,0.6503,1.3621000000002823,0.03258458,1847964454001.0
2017-05-22,4176.435,4143.6724,4195.6488,4127.9562,31090645511.0,386825690553.0,0.7408,-37.88789999999972,-0.90607088,1849173848836.0
2017-05-23,4135.5249,4089.9242,4147.4615,4086.5624,34745132415.0,420409669302.0,0.8275,-53.74820000000045,-1.29711509,1850999156523.9998
2017-05-24,4071.2213,4102.7341,4102.7341,4028.3018,28413238699.0,342084608616.0,0.6764,12.809899999999743,0.31320629,1852119442718.0
2017-05-25,4095.453,4157.5835,4162.0249,4079.8252,36511035880.0,428461768388.0,0.8684,54.84940000000006,1.33689873,1854482768330.0
2017-05-26,4154.2426,4156.1695,4174.0782,4147.5339,31131451676.0,379314827268.0,0.7381,-1.41399999999976,-0.03401014,1863095011802.0
2017-05-31,4186.9019,4158.2803,4200.4796,4156.2672,30923638381.0,388731299037.0,0.7325,2.1108000000003813,0.05078715,1865591972472.0
2017-06-01,4147.2129,4106.6372,4151.4172,4105.6341,31783310535.000004,381754498716.0,0.7516,-51.64310000000023,-1.24193408,1869682916287.0
2017-06-02,4095.4277,4124.9052,4131.1977,4067.3857,29049417508.0,341020665942.0,0.6867,18.26800000000003,0.44484085,1870841365449.9998
2017-06-05,4125.6892,4134.9315,4141.4368,4125.3627,26697916069.0,321814120620.0,0.6306,10.026299999999537,0.2430674,1873163695625.9998
2017-06-06,4128.9766,4157.1651,4157.2041,4123.0734,24132068141.0,297661962065.0,0.5696,22.23360000000048,0.53770177,1874948710518.0002
2017-06-07,4157.6629,4227.8158,4228.4705,4155.3662,36773855582.0,455444167134.0,0.8671,70.65070000000014,1.69949228,1878206724528.0
2017-06-08,4225.8278,4242.6996,4246.1968,4222.6536,33338637018.0,426209186904.0,0.7857,14.88379999999961,0.35204467,1879350095706.0
2017-06-09,4240.8996,4255.4364,4257.6233,4234.5798,32334852183.999996,405131143636.0,0.7602,12.736799999999675,0.30020509,1885918859005.0
2017-06-12,4241.6844,4223.5128,4260.4318,4218.5643,30360344172.000004,386933124374.0,0.7131,-31.92359999999917,-0.75018393,1888599663922.0
2017-06-13,4217.4344,4258.8226,4261.9727,4217.1264,28256990332.0,356786206420.0,0.6632,35.309799999999996,0.83602919,1891232777570.0
2017-06-14,4254.6669,4235.943,4259.9665,4230.0866,29938324826.0,382165193663.0,0.7025,-22.87960000000021,-0.53722829,1892040811658.0
2017-06-15,4230.3028,4257.5649,4260.7631,4227.703,32513008070.999996,412861479763.0,0.7627,21.621900000000096,0.51043888,1892982821237.0
2017-06-16,4255.8729,4250.8754,4265.0966,4247.2323,28682189802.0,362966844441.0,0.6726,-6.6895000000004075,-0.15712033,1894370361588.0
2017-06-19,4250.3213,4284.9504,4285.1912,4250.3213,28242340798.0,350737679289.0,0.6618,34.07499999999982,0.8015996,1896258962063.0
2017-06-20,4290.7723,4284.1392,4297.4487,4277.627,31613480756.0,398241104723.0,0.7398,-0.811200000000099,-0.01893137,1900260106091.0002
2017-06-21,4297.9574,4308.8417,4308.9218,4276.0209,30200607856.0,392011158203.0,0.7065,24.702500000000327,0.57660358,1901396952681.0
2017-06-22,4304.9817,4274.3308,4335.2344,4274.3173,38074742093.0,477707483610.0,0.8906,-34.51090000000022,-0.80093219,1902233190913.0
2017-06-23,4265.6437,4295.3467,4295.3604,4235.8957,32563594583.999996,405070129563.0,0.7615,21.01590000000033,0.49167697,1902710780361.0
2017-06-26,4297.4153,4350.5544,4351.0671,4297.4153,35036748064.0,438835308435.0,0.8189,55.20769999999993,1.28529089,1904848258158.0
2017-06-27,4348.6728,4358.9623,4361.9992,4334.7584,30846268889.0,382670644128.0,0.7209,8.407900000000154,0.19326043,1905071057669.0
2017-06-28,4348.3136,4329.9122,4352.6124,4325.5101,30013409127.0,371441801687.0,0.7011,-29.050100000000384,-0.66644531,1906562598221.0002
2017-06-29,4333.6258,4353.1551,4354.8072,4333.6258,27796845863.0,351231413977.0,0.6493,23.24290000000019,0.53679841,1906732778503.0002
2017-06-30,4340.1604,4357.9826,4360.3681,4330.2951,26528971398.0,337621966320.0,0.6191,4.827500000000327,0.11089658,1909263445495.0
2017-07-03,4359.2784,4367.2225,4367.2225,4337.9239,29648076352.999996,369479666380.0,0.6913,9.23989999999958,0.21202242,1911227256149.0
2017-07-04,4363.9135,4344.4196,4363.9135,4335.0284,30166798492.0,383791957832.0,0.7032,-22.80289999999968,-0.52213735,1911809644541.0002
2017-07-05,4340.3637,4386.95,4387.1288,4336.2652,31738111658.0,409642912053.0,0.7396,42.530399999999645,0.97896621,1912811363929.0
2017-07-06,4383.8312,4392.2279,4397.6222,4356.5569,37669757980.0,476124582797.0,0.8764,5.277900000000045,0.1203091,1915885920378.0002
2017-07-07,4382.5472,4401.7745,4402.1528,4374.0735,37093526762.0,465996934346.0,0.8624,9.54660000000058,0.21735211,1915339228512.0002
2017-07-10,4395.6733,4390.3421,4410.3238,4383.2982,41086185599.0,500297719375.0,0.9551,-11.432400000000598,-0.25972253,1916008929020.0
2017-07-11,4384.9025,4373.7504,4412.954,4373.6372,37518640854.0,456984890715.0,0.8718,-16.591699999999946,-0.3779136,1917155614107.0
2017-07-12,4372.6404,4367.3654,4386.7326,4333.7762,37511965113.0,448225513011.0,0.8716,-6.385000000000218,-0.14598455,1917541733831.0
2017-07-13,4365.9045,4386.9915,4392.4196,4361.7785,36706819245.0,437722312277.0,0.852,19.626100000000406,0.44938076,1920156558573.0002
2017-07-14,4382.8183,4386.9144,4390.2921,4366.1659,32059011445.999996,385209303363.0,0.7438,-0.07710000000042783,-0.00175747,1921151931279.0
2017-07-17,4376.2354,4254.5455,4377.9774,4232.7216,50972848879.0,568984849680.0,1.1813,-132.36889999999948,-3.01735771,1924460277854.0
2017-07-18,4236.0892,4277.3295,4277.3411,4218.9987,36604113744.0,411959059913.0,0.8479,22.78399999999965,0.53552136,1925701664991.9998
2017-07-19,4270.6709,4347.537,4348.1952,4266.9504,48585240894.0,524105027333.0,1.1246,70.20750000000044,1.64138629,1927819043395.0
2017-07-20,4343.1105,4369.3883,4377.7349,4340.716,43600772835.0,502896485016.0,1.0091,21.851299999999355,0.50261332,1927723872639.0
2017-07-21,4360.5961,4362.3397,4375.8181,4355.0014,38405105428.0,443732540339.0,0.8883,-7.048599999999169,-0.16131778,1930167298662.9998
2017-07-24,4356.1031,4385.5692,4391.9929,4352.6477,42956048474.0,492487390264.0,0.9933,23.22949999999946,0.53250094,1930333687931.9998
2017-07-25,4382.2935,4367.9722,4392.1611,4352.3795,38505581713.0,434024087910.0,0.8901,-17.596999999999753,-0.4012478,1931641590998.0
2017-07-26,4369.5758,4360.6756,4381.4219,4338.7324,40655017754.0,460432000917.0,0.9397,-7.296600000000581,-0.16704777,1931918227861.0
2017-07-27,4354.7016,4389.8914,4393.7283,4332.9684,47845167598.0,552080468776.0,1.1057,29.215800000000854,0.66998334,1932586534833.0
2017-07-28,4380.5868,4398.5199,4403.2877,4376.5425,38804217134.0,458542871234.0,0.8966,8.628499999999804,0.19655384,1930030769959.0
2017-07-31,4398.0796,4428.3127,4431.1039,4392.1454,48185712856.0,540013595437.00006,1.1127,29.79280000000017,0.67733694,1931436282937.0
2017-08-01,4428.7014,4447.6331,4447.7891,4423.7691,46955668411.0,541533886531.0,1.084,19.32039999999961,0.43629259,1932846131045.0
2017-08-02,4445.9079,4426.7606,4458.2279,4425.2931,51460627298.0,584178587716.0,1.1867,-20.8725000000004,-0.46929456,1937960671077.0
2017-08-03,4418.9244,4416.4775,4441.3387,4403.7666,45797810957.0,521810391112.0,1.0557,-10.28309999999965,-0.23229402,1938638938155.0
2017-08-04,4414.2713,4395.0192,4431.1252,4394.7545,51274976462.0,566551413851.0,1.1819,-21.458300000000236,-0.48586911,1938820201803.0
2017-08-07,4390.2478,4426.5875,4426.741,4385.0468,42405529022.0,459264692921.0,0.9773,31.56829999999991,0.71827445,1939640985299.0002
2017-08-08,4425.8172,4436.4363,4442.8462,4417.928,48052345734.0,526692553580.0,1.1068,9.848800000000665,0.22249193,1938245344373.0
2017-08-09,4432.6938,4443.8954,4444.3457,4419.5964,44832029665.0,496946396884.0,1.0326,7.459100000000035,0.1681327,1938497661822.0002
2017-08-10,4435.2015,4416.7529,4452.1006,4385.1167,45890232477.0,523511925228.0,1.0569,-27.142499999999927,-0.6107817,1938788009990.0002
2017-08-11,4385.954,4339.8056,4400.1385,4336.2452,48549134329.0,535478541727.0,1.118,-76.94730000000072,-1.742169,1939501804304.0002
2017-08-14,4342.8562,4409.893,4409.893,4342.8562,39235087514.0,471761941209.0,0.9034,70.08740000000034,1.61498939,1940136736442.0
2017-08-15,4410.7468,4426.2014,4431.0005,4405.9832,37202822478.0,454906637613.0,0.8561,16.308399999999892,0.36981396,1942281289619.0
2017-08-16,4421.5187,4432.7146,4438.0681,4400.4752,39347164292.0,490804262562.0,0.9052,6.5132000000003245,0.14715101,1943638744201.0
2017-08-17,4437.3808,4462.4561,4462.7609,4434.1878,42685390818.0,525031154871.0,0.9819,29.741500000000087,0.67095454,1944044547060.0
2017-08-18,4440.7911,4457.3262,4466.5761,4432.6452,38863708397.0,479576726805.0,0.8938,-5.129899999999907,-0.11495687,1944591515255.9998
2017-08-21,4463.2832,4486.0364,4486.2563,4463.2832,37237251114.0,455278045310.0,0.8559,28.71019999999953,0.64411261,1944194474867.0
2017-08-22,4486.6231,4479.8391,4492.0371,4468.9554,37767910710.0,484375783557.0,0.8679,-6.197299999999814,-0.13814645,1945201685474.0
2017-08-23,4473.0031,4467.5704,4485.4,4453.0221,35049259672.0,430708609549.0,0.8051,-12.268700000000536,-0.27386475,1946096699985.0
2017-08-24,4467.2095,4441.6692,4472.2445,4434.3264,32525883186.0,407398156660.0,0.747,-25.901199999999335,-0.57976031,1947267486559.0
2017-08-25,4441.2975,4500.9089,4501.984,4441.2975,37981625016.0,465829737596.0,0.8717,59.239700000000084,1.33372607,1948698080962.0
2017-08-28,4508.3864,4555.467,4572.0594,4508.3864,48968672931.0,640363661136.0,1.1233,54.558099999999286,1.21215739,1949668601546.0
2017-08-29,4554.0449,4549.2297,4565.1147,4540.1775,42783284545.0,564890982142.0,0.9812,-6.237299999999777,-0.136919,1950122054733.0
2017-08-30,4547.2826,4559.6191,4568.1348,4547.2826,45160413899.0,560703326056.0,1.0357,10.389400000000023,0.22837713,1950655811888.0
2017-08-31,4560.1928,4563.3839,4566.4485,4538.2832,42744195074.0,545295970024.00006,0.9803,3.764799999999923,0.0825683,1950966044034.0
2017-09-01,4567.7038,4586.2843,4589.5335,4567.7038,51836976509.0,640298215638.0,1.1884,22.900400000000445,0.50182936,1946144292898.0
2017-09-04,4586.8849,4608.1634,4608.9413,4574.5534,52052326313.0,645909109610.0,1.193,21.879100000000108,0.47705503,1947061860440.9998
2017-09-05,4606.4019,4617.022,4620.5604,4596.047,44203406589.0,562153528700.0,1.013,8.85859999999957,0.19223711,1947321009672.0
2017-09-06,4603.8261,4625.7279,4626.6345,4595.8572,46526850073.0,600721996103.0,1.064,8.705899999999929,0.18856094,1953437254303.0
2017-09-07,4626.2547,4603.4147,4637.3401,4601.4462,47189705855.0,628231231729.0,1.0791,-22.313199999999597,-0.48237165,1953499213413.0
2017-09-08,4601.9056,4608.2591,4624.1272,4587.1194,41607351089.0,552126475957.0,0.9511,4.8443999999999505,0.10523492,1954699866265.0
2017-09-11,4609.7359,4633.9254,4635.9167,4603.0795,44616907918.0,589100107417.0,1.0195,25.666299999999865,0.55696304,1955759127881.0
2017-09-12,4640.3878,4635.116,4662.5684,4624.391,56948133523.0,756392409903.0,1.301,1.190599999999904,0.02569312,1956323817022.0
2017-09-13,4630.6559,4649.8148,4650.4671,4620.4493,41112593276.0,539021076301.0,0.9391,14.69880000000012,0.31711828,1959388992555.0
2017-09-14,4650.5722,4640.0282,4661.6173,4624.9831,45776333285.0,585613991639.0,1.0456,-9.786600000000362,-0.2104729,1959728487824.0
2017-09-15,4634.172,4625.9249,4641.2545,4612.047,44649967943.0,564810403704.0,1.0197,-14.103299999999763,-0.30394858,1959964666935.0
2017-09-18,4623.5444,4651.1123,4654.1151,4623.5444,39576495917.0,515795020509.0,0.9037,25.187399999999798,0.54448355,1960319897976.0
2017-09-19,4654.6332,4634.8521,4661.3895,4620.168,40359539590.0,523402100626.0,0.9216,-16.260199999999713,-0.3495981,1961208153313.0
2017-09-20,4631.132,4661.6233,4663.0649,4625.6674,41209476244.0,541180658536.99994,0.9408,26.771200000000135,0.57760635,1962028330358.0
2017-09-21,4660.7862,4631.5215,4667.7816,4631.5215,41820427492.0,552040338018.0,0.9545,-30.101800000000367,-0.64573643,1962865281607.0
2017-09-22,4618.1357,4619.7341,4625.1168,4600.2325,37285369830.0,486868680014.0,0.8506,-11.787400000000162,-0.25450384,1963857967135.0
2017-09-25,4611.23,4576.4413,4616.4842,4571.6244,35250730729.0,467914106849.0,0.804,-43.29279999999926,-0.93712753,1964535593860.0
2017-09-26,4570.7151,4582.8136,4584.0086,4562.0624,29978437257.0,401072635166.0,0.6833,6.372299999999996,0.13924138,1966195403287.0
2017-09-27,4582.1161,4603.4429,4610.2183,4582.0913,31270682020.999996,417688337504.0,0.7126,20.629299999999603,0.45014486,1966675822813.0
2017-09-28,4601.4285,4595.0038,4610.3493,4593.6978,33148882560.000004,441014741881.0,0.7551,-8.439099999999598,-0.18332149,1968219031164.0
2017-09-29,4599.0179,4621.7526,4626.8614,4599.0179,32518703744.0,433910735747.0,0.7403,26.74879999999939,0.58212792,1968911545232.0
2017-10-09,4688.9786,4675.0161,4699.0818,4666.64,40712132249.0,537610418214.0,0.9255,53.26350000000002,1.15245243,1971005242234.0
2017-10-10,4674.4591,4697.5437,4697.9784,4659.8113,39306364163.0,541763561960.99994,0.893,22.527600000000348,0.48187214,1972195638541.0
2017-10-11,4695.5168,4694.0108,4706.888,4688.0212,41043546814.0,567881494457.0,0.9322,-3.5329000000001543,-0.07520739,1973700469945.0
2017-10-12,4690.6655,4693.2808,4698.6359,4667.8549,35958757485.0,480860020886.0,0.8163,-0.7299999999995634,-0.01555173,1975797597279.9998
2017-10-13,4692.3928,4712.6782,4716.0896,4691.2001,33430937151.0,458283508849.0,0.7588,19.397399999999834,0.4133015,1976500877652.0
2017-10-16,4713.7794,4664.9258,4715.5242,4663.7431,40971029411.0,545349459306.0,0.9296,-47.75240000000031,-1.01327521,1977681110729.0
2017-10-17,4657.5857,4663.1734,4678.3869,4645.9795,28201275720.0,389108366083.0,0.6398,-1.752400000000307,-0.03756544,1977871310956.0
2017-10-18,4664.2838,4657.9714,4678.7484,4648.1902,33520119697.000004,441597472995.0,0.7604,-5.201999999999316,-0.11155493,1978135627487.0
2017-10-19,4652.4883,4626.4725,4657.5889,4619.2177,34023337626.0,432937689241.0,0.7717,-31.498900000000503,-0.67623644,1978545247802.0
2017-10-20,4616.8904,4652.4421,4652.7205,4614.8004,27073524902.999996,362209862319.0,0.6139,25.969600000000355,0.56132615,1979488163067.0
2017-10-23,4654.6627,4669.927,4670.8966,4650.7241,28466609208.999996,383333884608.0,0.6454,17.48489999999947,0.37582198,1979673731824.0
2017-10-24,4664.8152,4674.4695,4675.344,4653.9353,29568687945.0,406825538997.0,0.6702,4.542500000000473,0.09727133,1979429393996.9998
2017-10-25,4671.5308,4701.6305,4702.3254,4668.3944,28242376029.000004,388965303566.0,0.64,27.161000000000058,0.58104989,1980458756334.0
2017-10-26,4700.8547,4720.3985,4731.6643,4694.5219,36670265896.0,511659501723.0,0.8308,18.76800000000003,0.39918067,1981049882657.0002
2017-10-27,4717.3085,4719.4875,4729.6,4709.5275,34643019954.0,462693740391.0,0.7847,-0.9110000000000582,-0.01929922,1984886458930.0
2017-10-30,4715.2385,4656.249,4722.2742,4616.0402,43048567891.0,561753701813.0,0.9749,-63.238500000000386,-1.33994422,2009931519725.0
2017-10-31,4644.8551,4672.854,4673.4869,4640.0086,30875780529.000004,431462551512.0,0.699,16.605000000000473,0.35661753,2032682751872.0
2017-11-01,4673.4938,4668.3505,4695.0221,4662.6669,34282229770.999996,481381672251.0,0.7761,-4.503500000000713,-0.09637579,1997727000815.0
2017-11-02,4663.138,4642.4485,4663.138,4629.983,34720515538.0,469571412733.0,0.7861,-25.901999999999134,-0.55484266,2011159956755.0
2017-11-03,4637.2612,4620.7182,4645.4159,4593.2345,35167260383.0,464926928717.0,0.7959,-21.73030000000017,-0.46807843,2011282780707.0
2017-11-06,4619.5358,4661.1561,4661.8047,4604.2449,33242297239.0,464460086795.0,0.7522,40.4378999999999,0.87514318,2010947369391.0
2017-11-07,4661.2761,4693.8075,4694.4948,4658.9681,38335101664.0,525270373113.0,0.8673,32.65139999999974,0.70050003,2011090558815.0
2017-11-08,4689.8689,4697.6831,4729.0733,4685.5377,39466695422.0,557823324018.0,0.8929,3.875600000000304,0.08256836,2010701457449.0
2017-11-09,4694.1417,4727.8854,4728.1366,4694.0502,34356722656.0,481486531841.0,0.7779,30.202299999999923,0.64291906,2011207305638.0
2017-11-10,4722.4571,4753.887,4757.9692,4717.8038,39286964150.0,567477016037.0,0.8885,26.0015999999996,0.54996257,2011698004353.0
2017-11-13,4757.3129,4770.0459,4773.0357,4753.9742,41735785672.0,595890234187.0,0.9437,16.158900000000358,0.33990922,2012091874141.0
2017-11-14,4769.2131,4735.8962,4773.3305,4720.1326,41346378775.0,603044157897.0,0.9347,-34.14969999999994,-0.71591974,2012958453944.0
2017-11-15,4721.0459,4697.459,4733.828,4679.8217,34742180964.0,523873007074.0,0.7854,-38.4372000000003,-0.81161407,2013151491285.0002
2017-11-16,4687.3375,4710.5284,4720.424,4682.7982,33603660157.0,490340088442.0,0.7591,13.069400000000314,0.27822276,2016208968189.0
2017-11-17,4701.5179,4638.7152,4714.5806,4633.9768,48515139846.0,645498511067.0,1.0958,-71.8132000000005,-1.52452536,2016634154725.0
2017-11-20,4611.1987,4666.3182,4666.7624,4559.1007,35945543216.0,488885705743.0,0.8115,27.603000000000065,0.59505701,2017146847345.0
2017-11-21,4655.3115,4707.0796,4710.6509,4651.5226,39738753016.0,562112622917.0,0.897,40.76140000000032,0.8735238,2017855530320.0
2017-11-22,4712.6766,4710.7427,4739.4712,4674.1396,40967074523.0,565543298590.0,0.9247,3.6630999999997584,0.07782108,2018144793622.0
2017-11-23,4698.7307,4585.8253,4698.7307,4579.117,41088281345.0,554004363140.0,0.9274,-124.91739999999936,-2.65175595,2018019964617.0
2017-11-24,4570.185,4587.5722,4601.8393,4554.5107,31801681545.0,439205051793.0,0.7192,1.7468999999991865,0.03809347,2018287469009.0
2017-11-27,4575.695,4530.7548,4575.695,4523.776,33021697825.0,431002217368.0,0.7451,-56.81739999999991,-1.23850694,2018696839132.0
2017-11-28,4519.8922,4569.0251,4569.0251,4515.2633,28373642139.999996,371103602042.0,0.6402,38.270300000000134,0.84467824,2018745494585.0
2017-11-29,4571.4211,4573.6531,4577.8656,4520.3731,35594160390.0,456283970197.0,0.8041,4.628000000000611,0.10129075,2019304050730.0002
2017-11-30,4558.2702,4534.9359,4575.2138,4520.526,30614078464.999996,402230351385.0,0.6906,-38.71720000000005,-0.84652682,2019479476690.9998
2017-12-01,4531.8047,4551.1012,4566.2772,4521.7485,28704443275.0,387317301045.0,0.6475,16.16529999999966,0.35646149,2019976524022.0002
2017-12-04,4543.2014,4537.3096,4565.4032,4532.1449,30487239283.0,406974161205.0,0.6875,-13.791600000000471,-0.30303875,2020038606225.0
2017-12-05,4526.1277,4491.2536,4544.2658,4479.3748,38516465483.0,482251660274.0,0.8684,-46.055999999999585,-1.01505086,2021029788820.9998
2017-12-06,4478.1828,4497.9069,4498.1662,4433.309,30985366645.999996,393067996279.0,0.6982,6.653299999999945,0.14813904,2022192268644.0
2017-12-07,4486.1487,4467.9414,4500.2664,4457.5448,26721717606.0,349735049183.0,0.6021,-29.965500000000247,-0.66620988,2022407465426.0
2017-12-08,4460.6148,4509.5484,4519.0081,4459.7062,27906198758.999996,372641514990.0,0.6288,41.60699999999997,0.93123424,2022660928340.0
2017-12-11,4513.847,4570.1697,4570.2986,4513.847,29010148679.000004,401742495222.0,0.6533,60.6213000000007,1.3442876,2023839765402.0
2017-12-12,4567.9808,4519.0509,4568.2242,4518.897,27529333972.000004,378380534255.0,0.6199,-51.11880000000019,-1.11853177,2024203626701.0
2017-12-13,4514.4313,4553.8555,4554.1742,4511.0288,24543503846.0,335849521814.0,0.5526,34.80459999999948,0.77017499,2024371151267.0002
2017-12-14,4552.7745,4544.1888,4560.9624,4529.27,26626587211.0,357885224156.0,0.5995,-9.666699999999764,-0.21227507,2024467623628.0
2017-12-15,4537.274,4508.2241,4539.506,4497.7269,28764546761.0,376313433850.0,0.6473,-35.96469999999954,-0.79144379,2026524171190.0
2017-12-18,4506.6717,4495.9247,4523.3868,4479.0711,25644886445.0,342345734645.0,0.5769,-12.299400000000787,-0.2728214,2027927615257.0
2017-12-19,4495.5061,4538.7339,4539.0246,4495.5061,24514610453.0,332674206398.0,0.5512,42.8092000000006,0.95217787,2028533581547.0
2017-12-20,4537.1601,4514.6474,4539.4554,4503.2054,27755935406.0,362347461910.0,0.624,-24.086500000000342,-0.53068764,2028564570167.9998
2017-12-21,4507.1973,4542.4238,4554.2394,4484.4355,29261802717.0,384834783276.0,0.6578,27.77639999999974,0.61525071,2028853695982.0
2017-12-22,4538.7391,4533.5057,4551.4197,4527.5891,25292655231.0,337099782802.0,0.5685,-8.918099999999868,-0.19632911,2029540911493.0
2017-12-25,4533.7361,4500.2376,4547.3209,4487.3911,29432919062.0,380831964323.0,0.6621,-33.26809999999932,-0.73382725,2030258406968.0
2017-12-26,4497.5238,4522.657,4523.7342,4475.6931,28147507585.000004,363591622498.0,0.6339,22.41939999999977,0.49818258,2030482829504.0
2017-12-27,4515.9946,4477.5067,4520.2197,4473.787,31709249806.0,409830662874.0,0.7117,-45.15030000000024,-0.9983136,2032943681014.0
2017-12-28,4474.3566,4499.8196,4515.0819,4464.7913,33484600016.000004,424071538897.0,0.7514,22.3128999999999,0.49833315,2033312462606.9998
2017-12-29,4501.3222,4522.7222,4523.0455,4498.6168,28105415214.999996,365624831993.0,0.6295,22.902600000000348,0.50896707,2037059753859.0
2018-01-02,4534.3836,4579.636,4579.9788,4534.3836,36554071124.0,445202829692.0,0.8165,56.913800000000265,1.25839699,2037912633437.0
2018-01-03,4581.1836,4612.8901,4626.5742,4577.6057,41170302324.0,531327771853.0,0.9193,33.2540999999992,0.72612976,2038698828846.0002
2018-01-04,4611.6707,4629.9289,4633.4571,4605.4181,38688755787.0,496082341776.0,0.8637,17.038800000000265,0.36937364,2039630030058.0
2018-01-05,4631.3714,4636.9343,4647.3902,4622.8699,40046409982.0,498659371865.0,0.8938,7.005400000000009,0.15130686,2040275352819.0
2018-01-08,4637.0417,4654.6714,4654.932,4619.726,43906628364.0,558126890648.0,0.979,17.737100000000282,0.38251782,2043483971423.0
2018-01-09,4651.1398,4668.9445,4669.4114,4646.9412,37509731775.0,482143966776.0,0.8363,14.273099999999431,0.30664034,2043565542068.0002
2018-01-10,4666.3638,4664.7907,4673.6573,4631.2958,40490720168.0,515994549398.0,0.9027,-4.153800000000047,-0.08896657,2043931884381.0
2018-01-11,4653.4907,4673.6481,4678.0742,4642.7839,36329299040.0,476954535612.0,0.8098,8.85740000000078,0.18987776,2044188294535.0
2018-01-12,4670.4823,4672.9302,4684.3359,4657.1495,35964993165.0,460945114207.0,0.8018,-0.7179000000005544,-0.01536059,2044061371904.0
2018-01-15,4669.7817,4616.8082,4675.5712,4606.7808,45578170503.0,585290520496.0,1.016,-56.12199999999939,-1.20100232,2043976273430.0
2018-01-16,4607.1477,4651.2195,4651.8473,4607.1477,40382571181.0,534915217135.0,0.9001,34.411299999999756,0.74534827,2044732485604.0
2018-01-17,4648.0859,4640.868,4654.6023,4612.1475,47404376266.0,609607036952.0,1.0564,-10.35149999999976,-0.22255454,2045150951805.9998
2018-01-18,4642.3243,4659.5539,4669.0701,4638.9087,37512803986.0,484494828181.0,0.8359,18.685899999999492,0.40263804,2045336241560.0
2018-01-19,4664.9797,4662.1456,4694.4652,4650.202,43039236037.0,541048962429.99994,0.9587,2.591699999999946,0.0556212,2046767215066.0
2018-01-22,4652.3389,4707.6594,4708.8543,4649.5338,39792752738.0,516827799752.0,0.8857,45.51379999999972,0.9762415,2047728620733.0
2018-01-23,4711.2181,4738.2899,4738.7432,4710.4946,41224776974.0,521071597710.0,0.9173,30.63050000000021,0.65065242,2047467777071.0
2018-01-24,4739.3178,4757.4209,4758.0014,4718.0324,46313614471.0,600405769997.0,1.0302,19.131000000000313,0.40375326,2048508679424.0
2018-01-25,4749.4126,4738.2,4767.5974,4730.8916,45651352466.0,580927155592.0,1.0154,-19.220900000000256,-0.40401933,2049140479812.0
2018-01-26,4725.5677,4743.2999,4758.882,4723.9643,39774320397.0,501570692579.0,0.8844,5.0999000000001615,0.1076337,2049729534599.0
2018-01-29,4744.6944,4674.0651,4750.7248,4661.5114,43487737262.0,554819797821.0,0.9666,-69.23480000000018,-1.45963362,2049790541073.0002
2018-01-30,4661.3358,4643.3824,4680.3711,4638.0494,34387627928.0,437370236714.0,0.7643,-30.682699999999386,-0.65644571,2049940756635.0
2018-01-31,4618.3115,4603.9187,4634.6437,4581.2689,40131951458.0,493637666228.0,0.8919,-39.463700000000244,-0.84989123,2050535034783.0
2018-02-01,4598.524,4504.2634,4609.0826,4489.8685,48414338365.0,566293298333.0,1.0765,-99.65530000000035,-2.16457558,2050339774273.0
2018-02-02,4468.1414,4511.7744,4512.1604,4414.1817,39205187671.0,462380048655.0,0.8713,7.511000000000422,0.16675313,2050392243393.0
2018-02-05,4447.339,4508.1151,4512.64,4438.819,36586907479.0,447098417339.0,0.8129,-3.6593000000002576,-0.08110556,2050730113637.0
2018-02-06,4420.1033,4334.2159,4443.2681,4331.4016,47643555965.0,559011935417.0,1.0585,-173.89919999999984,-3.85747028,2051062033474.0
2018-02-07,4397.0848,4284.7319,4411.1131,4260.9902,44563660667.0,526106521520.0,0.99,-49.48400000000038,-1.14170593,2051017320722.0
2018-02-08,4263.0395,4284.2583,4318.2067,4250.6428,35517573132.0,411590583572.0,0.7889,-0.473599999999351,-0.0110532,2051698477336.0
2018-02-09,4174.4886,4124.0876,4188.0185,4056.8633,44890594646.0,493594032875.0,0.9969,-160.17070000000058,-3.73858644,2051514227651.0
2018-02-12,4134.9335,4198.5447,4213.2226,4127.2245,29782049082.0,349290912255.0,0.6612,74.45710000000054,1.80541994,2052539050727.0
2018-02-13,4227.0011,4230.0195,4275.9468,4225.337,29315455738.0,346049250595.0,0.651,31.47479999999996,0.74965976,2052662851053.0
2018-02-14,4235.0552,4253.1452,4255.7471,4213.9077,19993396267.0,235054100891.0,0.4423,23.125699999999597,0.54670434,2052411615367.0
2018-02-22,4296.1478,4337.2092,4339.1413,4290.415,27444339380.0,324980761729.0,0.6058,84.0640000000003,1.97651376,2054089602948.0002
2018-02-23,4342.0792,4354.7585,4362.7815,4318.6359,28589106806.0,332378701257.0,0.6311,17.549299999999675,0.40462194,2053350747570.9998
2018-02-26,4376.6737,4426.4939,4432.6805,4350.455,38825846201.0,466924421458.0,0.8559,71.73540000000048,1.64728767,2056830807936.0
